"yearmo","strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
200210,9,9,26468.3973493545,26468.4181510297,185278.9,4,5,7,821720.907765598,8808.85181383485,290.373290665143,290.3567010656
200211,0,1,25762.0241879194,25762.0241879194,772860.7,29,30,30,281339923.547555,6370.28352448061,290.8978634304,290.8978634304
200212,0,1,32181.9844830143,32181.9844830143,997641.5,30,31,31,2220619600.50117,17570.7434311972,291.761696644645,291.761696644645
200301,0,1,31037.9370699565,31037.9370699565,962176,30,31,31,1458428292.04766,14239.5279732241,292.642983969032,292.642983969032
200302,0,1,39345.2809551994,39345.2809551994,1101667.9,27,28,28,1139694529.4343,13330.7269956261,293.476483268,293.476483268
200303,0,1,43481.4402088243,43481.4402088243,1347924.6,30,31,31,4042152087.85224,23706.0599198892,294.3106608,294.3106608
200304,0,1,35967.6502598991,35967.6502598991,1079029.5,29,30,30,7977419853.53545,33921.4418844906,295.1737781016,295.1737781016
200305,1,1,44419.0008847006,44418.9852421532,1376988.5,28,29,31,8067484861.1499,34770.1324641188,296.0379856,296.036686932965
200305,2,1,55626.2165397123,55626.2165397123,834393.2,14,15,15,11876211.2400353,29631.2725733618,295.8111397152,295.8111397152
200305,2,2,32407.8369751803,32407.8504522769,518525.6,13,14,16,2173148.63647306,14132.561696744,296.250653617,296.278344666286
200305,3,1,41078.4544939622,41078.4544939622,205392.3,4,5,5,13433561.8855888,25440.4442030791,295.6698672,295.6698672
200305,3,2,62900.0975625873,62900.0975625873,629001,9,10,10,7156653.07254483,20172.3503266287,295.8817759728,295.8817759728
200305,3,3,32407.8369751803,32407.8504522769,518525.6,13,14,16,2173148.63647306,14132.561696744,296.250653617,296.278344666286
200305,4,1,41078.4544939622,41078.4544939622,205392.3,4,5,5,13433561.8855888,25440.4442030791,295.6698672,295.6698672
200305,4,2,62900.0975625873,62900.0975625873,629001,9,10,10,7156653.07254483,20172.3503266287,295.8817759728,295.8817759728
200305,4,3,29365.7433917406,29365.7410570308,352388.9,9,10,12,733673.23602606,7750.57822273082,296.194117356,296.2215775728
200305,4,4,40016.8669272192,40016.8669272192,160067.5,3,4,4,572473.509372834,5560.81115047643,296.4202624,296.4202624
200305,5,1,41078.4544939622,41078.4544939622,205392.3,4,5,5,13433561.8855888,25440.4442030791,295.6698672,295.6698672
200305,5,2,62900.0975625873,62900.0975625873,629001,9,10,10,7156653.07254483,20172.3503266287,295.8817759728,295.8817759728
200305,5,3,28968.4326957843,28968.4201690773,260715.8,6,7,9,1310467.11578664,10291.9643297938,296.152291082667,296.1795696
200305,5,4,30295.6507196652,30295.6507196652,90887,2,3,3,1230667.88339249,10125.4185771562,296.319596176,296.319596176
200305,5,5,40016.8669272192,40016.8669272192,160067.5,3,4,4,572473.509372834,5560.81115047643,296.4202624,296.4202624
200305,6,1,41078.4544939622,41078.4544939622,205392.3,4,5,5,13433561.8855888,25440.4442030791,295.6698672,295.6698672
200305,6,2,62900.0975625873,62900.0975625873,629001,9,10,10,7156653.07254483,20172.3503266287,295.8817759728,295.8817759728
200305,6,3,31168.1719441852,31168.1461890169,155840.7,2,3,5,3928210.01463164,30150.0926486013,296.0964881088,296.122936
200305,6,4,26701.3229354496,26701.3229354496,80104,2,3,3,225567.954751501,4334.92165660621,296.2078864,296.2078864
200305,6,5,30016.9555802289,30016.9555802289,120067.8,3,4,4,692231.202692617,6114.85318961691,296.305827132,296.305827132
200305,6,6,40016.8669272192,40016.8669272192,160067.5,3,4,4,572473.509372834,5560.81115047643,296.4202624,296.4202624
200305,7,1,38700.4371312384,38700.4371312384,154801.7,3,4,4,12980271.8381004,26479.0465281601,295.6557088,295.6557088
200305,7,2,59629.5765201715,59629.5765201715,298147.9,4,5,5,22601303.6979441,32998.6251123618,295.7831344,295.7831344
200305,7,3,67265.8335171041,67265.8335171041,201797.5,2,3,3,10035741.6429307,28914.6066352072,295.8964016,295.8964016
200305,7,4,59882.038806187,59882.038806187,179646.1,2,3,3,24155973.5626639,44859.5409355819,295.979794576,295.979794576
200305,7,5,28968.4326957843,28968.4201690773,260715.8,6,7,9,1310467.11578664,10291.9643297938,296.152291082667,296.1795696
200305,7,6,30295.6507196652,30295.6507196652,90887,2,3,3,1230667.88339249,10125.4185771562,296.319596176,296.319596176
200305,7,7,40016.8669272192,40016.8669272192,160067.5,3,4,4,572473.509372834,5560.81115047643,296.4202624,296.4202624
200305,8,1,38700.4371312384,38700.4371312384,154801.7,3,4,4,12980271.8381004,26479.0465281601,295.6557088,295.6557088
200305,8,2,59629.5765201715,59629.5765201715,298147.9,4,5,5,22601303.6979441,32998.6251123618,295.7831344,295.7831344
200305,8,3,67265.8335171041,67265.8335171041,201797.5,2,3,3,10035741.6429307,28914.6066352072,295.8964016,295.8964016
200305,8,4,59882.038806187,59882.038806187,179646.1,2,3,3,24155973.5626639,44859.5409355819,295.979794576,295.979794576
200305,8,5,31168.1719441852,31168.1461890169,155840.7,2,3,5,3928210.01463164,30150.0926486013,296.0964881088,296.122936
200305,8,6,26701.3229354496,26701.3229354496,80104,2,3,3,225567.954751501,4334.92165660621,296.2078864,296.2078864
200305,8,7,30016.9555802289,30016.9555802289,120067.8,3,4,4,692231.202692617,6114.85318961691,296.305827132,296.305827132
200305,8,8,40016.8669272192,40016.8669272192,160067.5,3,4,4,572473.509372834,5560.81115047643,296.4202624,296.4202624
200305,9,1,38996.7434468352,38996.7434468352,116990.2,2,3,3,25783388.5300449,46346.0310955605,295.6415504,295.6415504
200305,9,2,55190.9183920128,55190.9183920128,165572.8,2,3,3,134319027.603418,105781.889861422,295.7265008,295.7265008
200305,9,3,56795.5485364224,56795.5485364224,170386.6,2,3,3,6408833.02484888,23106.3863398301,295.8114512,295.8114512
200305,9,4,67265.8335171041,67265.8335171041,201797.5,2,3,3,10035741.6429307,28914.6066352072,295.8964016,295.8964016
200305,9,5,59882.038806187,59882.038806187,179646.1,2,3,3,24155973.5626639,44859.5409355819,295.979794576,295.979794576
200305,9,6,31168.1719441852,31168.1461890169,155840.7,2,3,5,3928210.01463164,30150.0926486013,296.0964881088,296.122936
200305,9,7,26701.3229354496,26701.3229354496,80104,2,3,3,225567.954751501,4334.92165660621,296.2078864,296.2078864
200305,9,8,30016.9555802289,30016.9555802289,120067.8,3,4,4,692231.202692617,6114.85318961691,296.305827132,296.305827132
200305,9,9,40016.8669272192,40016.8669272192,160067.5,3,4,4,572473.509372834,5560.81115047643,296.4202624,296.4202624
200306,0,1,5875.59960273162,5875.59960273162,176268,29,30,30,211700437264.371,174744.677690632,296.8990003792,296.8990003792
200307,0,1,33906.8656191729,33906.8656191729,1051112.8,30,31,31,2070939073.42772,16968.2367047933,297.764707526194,297.764707526194
200308,0,1,29918.820571889,29918.820571889,927483.4,30,31,31,835188390.397766,10775.6946709588,298.642679044645,298.642679044645
200309,0,1,38605.0221094184,38605.0221094184,1158150.7,29,30,30,1244389273.22832,13397.4211254941,299.5063263728,299.5063263728
