"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,4.92781845199558,4.92815532130416,1798.8,355,356,365,64856.4184667411,26.5823610821823,2.2361742695379,2.28229974455431
2,4.92505311906819,4.92576849979984,1797.9,287.384339586075,356,365,21942.0015025043,17.198377827877,2.2361742695379,2.28264084154574
3,4.92909042810078,4.93014787201735,1799.6,268.935976173464,356,365,18655.3435210818,16.3977435137659,2.2361742695379,2.26692444862373
4,4.91955870006849,4.92010341373668,1795.9,58.4430049426419,356,365,11797.6601548287,28.4357291404449,2.2361742695379,2.25715967744827
5,4.92873868459812,4.92930770430623,1799.2,43.023174495392,356,365,15377.3313349562,38.1260763715597,2.2361742695379,2.24567234661709
6,4.91635012474418,4.91692718656123,1794.6,32.0157853025667,356,365,14256.1648315794,42.982106329039,2.2361742695379,2.24483002584669
7,4.92839587519082,4.92841869375783,1798.9,68.5632725926899,356,365,7526.79180448258,20.9044888939027,2.2361742695379,2.24431239335407
8,4.90781047158254,4.90781429058729,1791.4,57.4546339322448,356,365,7390.42151466097,22.7071503317677,2.2361742695379,2.23525736767489
9,4.91135261794395,4.91163145082314,1792.7,50.0503393325892,356,365,10486.4840928122,29.0726910527774,2.2361742695379,2.23762808273109
10,4.92963380562376,4.92965980166502,1799.1,57.5398477083247,356,365,7114.55308373117,22.2621032811612,2.2361742695379,2.24393183435163
11,4.92167707531097,4.92222701458559,1796.9,73.6986584956496,360,369,6900.74779068067,19.2821564889845,2.26542203282557,2.26704195922963
12,4.91305304433307,4.91321130640878,1793.2,47.3922245752369,356,365,7251.05415298426,24.878495847548,2.2361742695379,2.23579828274799
13,4.90821493616522,4.90820718620941,1791.3,77.050873400724,356,365,7086.87158285575,19.0968030884899,2.2361742695379,2.23541833431064
14,4.90633823702433,4.90632599499327,1790.7,74.3579818526446,356,365,6950.34908405653,19.2624969416047,2.2361742695379,2.23275900629366
