"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1.81078973871204,1.74752805288005,637.8,46,47,365,47684.136179972,64.8081007422258,2.92330790042427,2.86193680204255
2,1.62558990699299,1.61386807454871,589.1,34.6964644766428,47,365,29028.2389891352,58.7384789050048,2.92330790042427,3.00395821355452
3,1.62185539699306,1.60489395993065,585.8,34.1004645081963,47,365,16404.0940461456,44.568170840058,2.92330790042427,2.99643960881117
4,1.63321162826673,1.61359357967748,588.9,29.5210362399943,47,365,12182.7995559573,41.5161426280053,2.92330790042427,3.01251619770948
5,1.50170790238973,1.48635781118962,542.4,23.8732919695496,47,365,11427.4583100185,45.1678076528859,2.92330790042427,2.96449597087964
6,1.62744812058906,1.62227583467338,592.2,15.5270514789573,47,365,8593.29610066213,49.995177517513,2.92330790042427,2.99131582309363
7,1.60373284836714,1.62210402537206,592,10.6086474402779,47,365,6698.87865147605,55.5579786508024,2.92330790042427,3.02464677618543
8,1.59496269665964,1.58413002233201,578.2,4.68484046297852,47,365,6385.35161075819,96.85501272774,2.92330790042427,2.92850819854612
9,1.48257099572515,1.47311411719421,537.7,3.86909625369681,47,365,5870.52505065771,109.607515850197,2.92330790042427,3.09088092025637
10,1.54815442831326,1.533396933877,559.6,5.79114464165294,47,365,5631.5002059242,76.9762054288339,2.92330790042427,2.90555727513842
11,1.45099992565829,1.44384490252896,527.1,4.83832468045797,47,365,6498.63518644716,95.1643542119706,2.92330790042427,3.20777766047854
12,1.55182628553823,1.51906166182985,554.5,11.1351127164495,47,365,7700.6602182261,57.795129298226,2.92330790042427,2.94955436922009
