"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,3.08156633666555,2.99311752283497,1095.5,31,32,366,217536.660645807,170.848808656312,2.58825300406557,2.925098893
2,1,0.565348504747573,0.567498523497617,55,9,10,97,0.134184909936328,26.7932312954084,1.65739690028866,0.3112582656
2,2,3.56664035331209,3.44630656669979,927.1,21,22,269,2.26934043448251,183.897217599846,2.92391487048327,4.11320826909091
3,1,0.187125845548562,0.128130151468185,13.3,10,11,104,0.0565983845101385,17.4332199040851,2.38853841661538,1.50058445963636
3,2,29.2714637855632,28.8103991246416,633.8,2,3,22,69.1779368781813,556.70840876285,10.8176096785455,8.667206144
3,3,1.4956223337722,1.29719174187019,311.3,17,18,240,0.559406183046698,91.853330248489,1.9204382968,2.838617616
4,1,0.187125845548562,0.128130151468185,13.3,10,11,104,0.0565983845101385,17.4332199040851,2.38853841661538,1.50058445963636
4,2,26.7575379624811,26.3260061521827,710.8,2,3,27,57.444704833703,622.60135672385,9.88855917003175,8.667206144
4,3,1.11746717886263,1.11587715687343,109.4,4,5,98,0.39766241654262,85.7911412011114,3.78382328705808,9.2629349824
4,4,2.43579247133897,2.39816480809378,328.5,12,13,137,0.213858851424965,39.848638087373,0.445889229470442,0.367726321230769
5,1,0.118529745293607,0.119212480352195,8,7,8,67,0.00740693946383305,5.15355979879137,0.309908357253731,0.310847672
5,2,0.150111441072513,0.120197867770605,4.4,2,3,37,0.0113517486829397,11.9937337964743,6.15254419978378,4.67321589333333
5,3,27.502915434913,27.0650390567917,649.6,2,3,24,60.8995158792989,569.822323497284,10.1640220788571,8.667206144
5,4,1.52550775550474,1.52337186092163,111.2,4,5,73,0.744417210770239,87.4359752226745,5.16547767939064,9.2629349824
5,5,2.57830404426852,2.53778469913362,418.7,12,13,165,0.239445380238047,50.7827805273638,0.471976991950982,0.367726321230769
6,1,0.232240801536,0.231218847722269,7.9,3,4,34,0.02480733513427,9.83941846982172,0.32989072,0.32989072
6,2,0.0812602182580189,0.0704236500309104,4.9,6,7,70,0.00514249354155415,5.01449978086265,3.38845301211429,2.16955231085714
6,3,27.0306493911533,26.5982798667947,665,2,3,25,58.7530485448601,583.010678046515,9.98949067300572,8.667206144
6,4,0.965138674917763,0.96375159890933,120.5,4,5,125,0.29579765774212,94.3770664475693,3.26802814657266,9.2629349824
6,5,2.5583058656859,2.48717961428529,171.6,8,9,69,0.233636485592039,27.1915842509469,0.372493410991559,0.375229063111111
6,6,0.723547561803489,0.672117637457348,28.9,3,4,43,0.0975681913998553,24.6787432900453,0.34766915476412,0.350845152
7,1,0.158774556061098,0.159038089944251,8.1,6,7,51,0.00839873451586575,4.66895622375907,0.319430160941176,0.315165984
7,2,0.0602047603249683,0.0694728343516526,3.7,3,4,53,0.00721023064446484,8.26896028062847,4.3795671154717,3.575066792
7,3,29.2714637855632,28.8103991246416,633.8,2,3,22,69.1779368781813,556.70840876285,10.8176096785455,8.667206144
7,4,0.953729215905675,0.95235627450525,124.8,4,5,131,0.28870925063695,97.7148885287046,3.22939490747689,9.2629349824
7,5,3.06641987020971,2.86554024605466,83.1,3,4,29,0.871971107372773,49.7564632832818,0.479481324707844,0.54439048
7,6,1.87485106571669,1.8735841537488,91.8,4,5,49,0.0903127218143711,20.4422945227541,0.242657639183673,0.2398999296
7,7,0.809581266066563,0.754210840848309,23.4,3,4,31,0.122312266638362,19.9203588931963,0.38900889083871,0.350845152
8,1,0.261449529250909,0.258271146532935,5.7,2,3,22,0.0495667310127115,14.9018132690029,0.345832710649351,0.343577173333333
8,2,0.0808345896408096,0.0805434014239692,2.3,3,4,29,0.000876787420719589,1.57777696282644,0.299400640472906,0.293857592
8,3,0.0602047603249683,0.0694728343516526,3.7,3,4,53,0.00721023064446484,8.26896028062847,4.3795671154717,3.575066792
8,4,29.2714637855632,28.8103991246416,633.8,2,3,22,69.1779368781813,556.70840876285,10.8176096785455,8.667206144
8,5,0.953729215905675,0.95235627450525,124.8,4,5,131,0.28870925063695,97.7148885287046,3.22939490747689,9.2629349824
8,6,3.20596049315485,3.05728174949728,64.2,2,3,21,0.712744835340785,53.9395888414704,0.588752207154369,0.664500906666667
8,7,2.10188194279173,2.0900458733144,115,5,6,55,0.147708767515011,24.3003348972307,0.235690655667532,0.230593141333333
8,8,0.790055304856895,0.735558706761549,24.3,3,4,33,0.116449944617268,20.6911219600088,0.37962654365368,0.350845152
9,1,0.235923999205976,0.234904263731988,7,3,4,30,0.0256065694913084,8.82058546384456,0.335122585904762,0.32989072
9,2,0.0558789676597533,0.0556503620456437,1.2,2,3,22,0.000526816646431991,1.53629183701922,0.29555935812987,0.295533002666667
9,3,-0.123262326593499,-0.103507905732484,-4.7,2,3,45,0.521849229020671,98.9022870084844,3.20470035271111,0.302140256
9,4,23.0049182313997,22.5933419902099,497.1,2,3,22,160.447253358997,847.832619788159,12.7972629090909,13.0823616
9,5,1.82962930194329,1.84826938446265,53.6,2,3,29,0.00524266036805989,6.38844495825872,6.51243994545813,4.572596864
9,6,0.939311988808492,0.932039471300114,76.4,2,3,82,0.689784840329251,207.201059865184,3.11907946799464,10.9150881173333
9,7,3.95510112154028,3.78075845403239,283.6,6,7,75,0.792830449913997,66.71048888326,0.547585714520146,0.41342528
9,8,1.20137817567325,1.20158789685966,37.2,2,3,31,0.00542973627599563,6.94980084312452,0.241033384552995,0.238427456
9,9,0.554301144840519,0.523966413928459,15.7,2,3,30,0.0207164935698884,13.1371354260148,0.394235928533333,0.390394282666667
