"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1.63995739216222,1.58671392323392,579.2,43,44,365,28079.5773581402,51.5348093761073,2.15967002472955,2.50028334109091
2,1.65507591366843,1.64870407411402,601.8,32.4387113500197,44,365,14936.2393725549,43.6853033176706,2.15967002472955,2.54865251481898
3,1.74206036781095,1.723708139033,629.1,32.584974855956,44,365,7162.04538463858,30.1773417830448,2.15967002472955,2.60434893555517
4,1.75035252886534,1.73111428748944,631.8,32.881653727599,44,365,7007.37631681326,29.7044310690224,2.15967002472955,2.51895184680913
5,1.74440262387737,1.71844272250116,627.1,19.2792290176153,44,365,6146.14381909146,37.334058356998,2.15967002472955,2.58177148235495
6,1.80929634794731,1.79981293824923,657,17.7867309592996,44,365,5395.86961692433,36.624018326111,2.15967002472955,2.53086995508046
7,1.66849936422186,1.65233983441891,603.2,14.6260746297781,44,365,4691.92753975693,38.2608642955183,2.15967002472955,2.57722603227294
8,1.75602839178985,1.73416884955916,633,22.4551809830965,44,365,4367.09860556913,28.8875188360596,2.15967002472955,2.57469519161522
9,1.7609717304762,1.74176153164618,635.6,20.5937592111523,44,365,4244.84432974397,29.8928755672007,2.15967002472955,2.56145141994521
10,2.15242412046512,2.13663435079991,779.8,19.5048577285628,52,425,4744.82603112294,32.587626288715,2.99441160688219,3.39411834240696
11,1.69929684748712,1.68253613051573,614.1,5.9246138836815,44,365,5080.90426356832,71.87862937166,2.15967002472955,2.74715052840078
12,1.7231768469252,1.69103205789129,617.1,3.56392519089647,44,365,8143.17446527714,139.371755600668,2.15967002472955,2.19210149774612
