"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,6164.5971632327,6120.26248342313,2233895.8,46,47,365,128980223207.478,106586.916022845,2.92330790042427,2.86193680204255
2,6134.00509787458,6096.29514081219,2225147.7,41.4788611935424,47,365,34817422610.7816,58490.4987798996,2.92330790042427,2.87359142477978
3,6347.96096419592,6367.5764784028,2324165.5,15.1293400534643,47,365,19651228600.9298,76760.2977968154,2.92330790042427,2.97856088414206
4,6186.9772122039,6196.29858144446,2261648.9,22.0269932538528,47,365,6488010024.23229,35590.120805782,2.92330790042427,2.9420075216855
5,6147.09701112586,6147.52836489889,2243847.8,11.4476727374694,47,365,3586986668.78356,38775.315762021,2.92330790042427,3.02462883266849
6,6143.93045263704,6124.10409747629,2235298,9.39708403726103,47,365,3145952452.29302,41125.5717017561,2.92330790042427,3.05322770907425
7,6166.56028558282,6165.63871027927,2250458.1,6.70016774173915,47,365,3532986870.09655,54795.293540768,2.92330790042427,2.99122533739313
8,6059.32515399507,6062.66609817776,2212873.1,9.31561797792052,47,365,3348079708.59376,42665.4601685461,2.92330790042427,2.9629643591624
9,5938.07230310747,5930.52309542377,2164640.9,9.55098497169927,47,365,2977893826.55455,39595.6424891554,2.92330790042427,3.03880226384658
10,6064.34868513547,6052.62699492526,2209208.9,8.44862451996526,47,365,2650218018.39363,40467.6479570758,2.92330790042427,2.99676684055963
11,6122.25773430554,6117.57891368148,2232916.2,7.5016622806852,47,365,3115221522.89971,47541.1630712291,2.92330790042427,2.98306200070137
12,6232.82903411356,6236.9422280834,2276484,3.98315254357487,47,365,4044655992.07452,88621.9330310545,2.92330790042427,3.10772962196164
