"Date","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
"2015-10-01","0.4648485888","0.4648485888","0.46485","0","1","1","1e+99","NaN","0.5380192","0.5380192"
"2015-10-02","0","0","0","0","1","1","1e+99","NaN","1.0194048","1.0194048"
"2015-10-03","0","0","0","0","1","1","1e+99","NaN","0.5380192","0.5380192"
"2015-10-04","0","0","0","0","1","1","1e+99","NaN","0.1699008","0.1699008"
"2015-10-05","0","0","0","0","1","1","1e+99","NaN","0.09486128","0.09486128"
"2015-10-06","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-10-07","0.08073686016","0.08073686016","0.08074","0","1","1","1e+99","NaN","0.09344544","0.09344544"
"2015-10-08","0.32294744064","0.32294744064","0.32295","0","1","1","1e+99","NaN","0.09344544","0.09344544"
"2015-10-09","0.10275600384","0.10275600384","0.10276","0","1","1","1e+99","NaN","0.11893056","0.11893056"
"2015-10-10","0","0","0","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2015-10-11","0.09541628928","0.09541628928","0.09542","0","1","1","1e+99","NaN","0.11043552","0.11043552"
"2015-10-12","0","0","0","0","1","1","1e+99","NaN","0.1203464","0.1203464"
"2015-10-13","0","0","0","0","1","1","1e+99","NaN","0.11043552","0.11043552"
"2015-10-14","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-10-15","0.06850400256","0.06850400256","0.0685","0","1","1","1e+99","NaN","0.07928704","0.07928704"
"2015-10-16","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-10-17","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-10-18","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-10-19","0","0","0","0","1","1","1e+99","NaN","0.07928704","0.07928704"
"2015-10-20","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-10-21","0","0","0","0","1","1","1e+99","NaN","0.11043552","0.11043552"
"2015-10-22","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-10-23","0","0","0","0","1","1","1e+99","NaN","0.22087104","0.22087104"
"2015-10-24","0.07584371712","0.07584371712","0.07584","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-10-25","0.05871771648","0.05871771648","0.05872","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-10-26","0.12477514752","0.12477514752","0.12478","0","1","1","1e+99","NaN","0.14441568","0.14441568"
"2015-10-27","0","0","0","0","1","1","1e+99","NaN","0.235973333333333","0.235973333333333"
"2015-10-28","0","0","0","0","1","1","1e+99","NaN","0.35820752","0.35820752"
"2015-10-29","0","0","0","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2015-10-30","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-10-31","0","0","0","0","1","1","1e+99","NaN","0.09486128","0.09486128"
"2015-11-01","0","0","0","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2015-11-02","0","0","0","0","1","1","1e+99","NaN","0.09061376","0.09061376"
"2015-11-03","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-11-04","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-11-05","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-11-06","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-11-07","0","0","0","0","1","1","1e+99","NaN","0.08778208","0.08778208"
"2015-11-08","0.09541628928","0.09541628928","0.09542","0","1","1","1e+99","NaN","0.11043552","0.11043552"
"2015-11-09","0","0","0","0","1","1","1e+99","NaN","0.11043552","0.11043552"
"2015-11-10","0","0","0","0","1","1","1e+99","NaN","0.09344544","0.09344544"
"2015-11-11","0","0","0","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2015-11-12","0","0","0","0","1","1","1e+99","NaN","0.09344544","0.09344544"
"2015-11-13","0","0","0","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2015-11-14","0.04403828736","0.04403828736","0.04404","0","1","1","1e+99","NaN","0.05097024","0.05097024"
"2015-11-15","0","0","0","0","1","1","1e+99","NaN","0.0424752","0.0424752"
"2015-11-16","0.02018421504","0.02018421504","0.02018","0","1","1","1e+99","NaN","0.04672272","0.04672272"
"2015-11-17","0","0","0","0","1","1","1e+99","NaN","0.11893056","0.11893056"
"2015-11-18","0","0","0","0","1","1","1e+99","NaN","0.09344544","0.09344544"
"2015-11-19","0","0","0","0","1","1","1e+99","NaN","0.07928704","0.07928704"
"2015-11-20","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-11-21","0","0","0","0","1","1","1e+99","NaN","0.283168","0.283168"
"2015-11-22","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-11-23","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-11-24","0","0","0","0","1","1","1e+99","NaN","0.0424752","0.0424752"
"2015-11-25","0","0","0","0","1","1","1e+99","NaN","0.0424752","0.0424752"
"2015-11-26","0","0","0","0","1","1","1e+99","NaN","0.05097024","0.05097024"
"2015-11-27","0","0","0","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2015-11-28","0","0","0","0","1","1","1e+99","NaN","0.17839584","0.17839584"
"2015-11-29","0.14190114816","0.14190114816","0.1419","0","1","1","1e+99","NaN","0.16423744","0.16423744"
"2015-11-30","0","0","0","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2015-12-01","0","0","0","0","1","1","1e+99","NaN","10.8170176","10.8170176"
"2015-12-02","0","0","0","0","1","1","1e+99","NaN","11.7231552","11.7231552"
"2015-12-03","NaN","NaN","NaN","0","1","1","1e+99","NaN","0","0"
"2015-12-04","0","0","0","0","1","1","1e+99","NaN","11.5815712","11.5815712"
"2015-12-05","0","0","0","0","1","1","1e+99","NaN","11.6948384","11.6948384"
"2015-12-06","0","0","0","0","1","1","1e+99","NaN","11.751472","11.751472"
"2015-12-07","10.183853952","10.183853952","10.18385","0","1","1","1e+99","NaN","7.857912","7.857912"
"2015-12-08","NaN","NaN","NaN","0","1","1","1e+99","NaN","0","0"
"2015-12-09","NaN","NaN","NaN","0","1","1","1e+99","NaN","0","0"
"2015-12-10","NaN","NaN","NaN","0","1","1","1e+99","NaN","0","0"
"2015-12-11","NaN","NaN","NaN","0","1","1","1e+99","NaN","0","0"
"2015-12-12","NaN","NaN","NaN","0","1","1","1e+99","NaN","0","0"
"2015-12-13","59.7452765184","59.7452765184","59.74528","0","1","1","1e+99","NaN","11.5249376","11.5249376"
"2015-12-14","30.0194325504","30.0194325504","30.01943","0","1","1","1e+99","NaN","11.5815712","11.5815712"
"2015-12-15","49.7632647168","49.7632647168","49.76326","0","1","1","1e+99","NaN","9.5993952","9.5993952"
"2015-12-16","1.0275600384","1.0275600384","1.02756","0","1","1","1e+99","NaN","0.3964352","0.3964352"
"2015-12-17","1.3700800512","1.3700800512","1.37008","0","1","1","1e+99","NaN","0.3964352","0.3964352"
"2015-12-18","1.2722171904","1.2722171904","1.27222","0","1","1","1e+99","NaN","0.3681184","0.3681184"
"2015-12-19","0.6850400256","0.6850400256","0.68504","0","1","1","1e+99","NaN","0.3964352","0.3964352"
"2015-12-20","1.1743543296","1.1743543296","1.17435","0","1","1","1e+99","NaN","0.3398016","0.3398016"
"2015-12-21","0.4648485888","0.4648485888","0.46485","0","1","1","1e+99","NaN","0.2690096","0.2690096"
"2015-12-22","0.6972728832","0.6972728832","0.69727","0","1","1","1e+99","NaN","0.2690096","0.2690096"
"2015-12-23","0.89055203328","0.89055203328","0.89055","0","1","1","1e+99","NaN","0.25768288","0.25768288"
"2015-12-24","8.073686016","8.073686016","8.07369","0","1","1","1e+99","NaN","0.283168","0.283168"
"2015-12-25","2.691228672","2.691228672","2.69123","0","1","1","1e+99","NaN","0.283168","0.283168"
"2015-12-26","8.318343168","8.318343168","8.31834","0","1","1","1e+99","NaN","0.283168","0.283168"
"2015-12-27","760.4922912768","760.4922912768","760.49229","0","1","1","1e+99","NaN","11.5815712","11.5815712"
"2015-12-28","3015.154741248","3015.154741248","3015.15474","0","1","1","1e+99","NaN","8.8348416","8.8348416"
"2015-12-29","1248.6811723776","1248.6811723776","1248.68117","0","1","1","1e+99","NaN","9.5710784","9.5710784"
"2015-12-30","340.562755584","340.562755584","340.56276","0","1","1","1e+99","NaN","1.699008","1.699008"
"2015-12-31","2002.8613091328","2002.8613091328","2002.86131","0","1","1","1e+99","NaN","10.7320672","10.7320672"
"2016-01-01","2264.546598912","2264.546598912","2264.5466","0","1","1","1e+99","NaN","12.600976","12.600976"
"2016-01-02","1382.3618402304","1382.3618402304","1382.36184","0","1","1","1e+99","NaN","12.4027584","12.4027584"
"2016-01-03","1256.559132672","1256.559132672","1256.55913","0","1","1","1e+99","NaN","12.1195904","12.1195904"
"2016-01-04","1428.1616590848","1428.1616590848","1428.16166","0","1","1","1e+99","NaN","11.9780064","11.9780064"
"2016-01-05","1002.7028717568","1002.7028717568","1002.70287","0","1","1","1e+99","NaN","12.3461248","12.3461248"
"2016-01-06","1139.9066025984","1139.9066025984","1139.9066","0","1","1","1e+99","NaN","11.7797888","11.7797888"
"2016-01-07","1180.7643469824","1180.7643469824","1180.76435","0","1","1","1e+99","NaN","11.5815712","11.5815712"
"2016-01-08","1289.465519616","1289.465519616","1289.46552","0","1","1","1e+99","NaN","11.751472","11.751472"
"2016-01-09","1374.239222784","1374.239222784","1374.23922","0","1","1","1e+99","NaN","11.609888","11.609888"
"2016-01-10","2016.1156103424","2016.1156103424","2016.11561","0","1","1","1e+99","NaN","13.6062224","13.6062224"
"2016-01-11","1237.6960662528","1237.6960662528","1237.69607","0","1","1","1e+99","NaN","12.4027584","12.4027584"
"2016-01-12","1165.0328921088","1165.0328921088","1165.03289","0","1","1","1e+99","NaN","12.1479072","12.1479072"
"2016-01-13","1030.6427185152","1030.6427185152","1030.64272","0","1","1","1e+99","NaN","11.6948384","11.6948384"
"2016-01-14","1058.0932509696","1058.0932509696","1058.09325","0","1","1","1e+99","NaN","11.5532544","11.5532544"
"2016-01-15","1373.337049536","1373.337049536","1373.33705","0","1","1","1e+99","NaN","11.539096","11.539096"
"2016-01-16","1687.8040616448","1687.8040616448","1687.80406","0","1","1","1e+99","NaN","11.5249376","11.5249376"
"2016-01-17","2001.494287296","2001.494287296","2001.49429","0","1","1","1e+99","NaN","11.5107792","11.5107792"
"2016-01-18","2314.4077264896","2314.4077264896","2314.40773","0","1","1","1e+99","NaN","11.4966208","11.4966208"
"2016-01-19","2378.06751744","2378.06751744","2378.06752","0","1","1","1e+99","NaN","11.32672","11.32672"
"2016-01-20","27.0468481536","27.0468481536","27.04685","0","1","1","1e+99","NaN","0.18972256","0.18972256"
"2016-01-21","18.4960806912","18.4960806912","18.49608","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2016-01-22","18.67223384064","18.67223384064","18.67223","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2016-01-23","21.75491395584","21.75491395584","21.75491","0","1","1","1e+99","NaN","0.11043552","0.11043552"
"2016-01-24","18.41534383104","18.41534383104","18.41534","0","1","1","1e+99","NaN","0.11043552","0.11043552"
"2016-01-25","19.94934417408","19.94934417408","19.94934","0","1","1","1e+99","NaN","0.10194048","0.10194048"
"2016-01-26","1775.1833634816","1775.1833634816","1775.18336","0","1","1","1e+99","NaN","11.8081056","11.8081056"
"2016-01-27","1599.1525426176","1599.1525426176","1599.15254","0","1","1","1e+99","NaN","11.3550368","11.3550368"
"2016-01-28","1712.6979268608","1712.6979268608","1712.69793","0","1","1","1e+99","NaN","11.5249376","11.5249376"
"2016-01-29","1503.3203361792","1503.3203361792","1503.32034","0","1","1","1e+99","NaN","11.2984032","11.2984032"
"2016-01-30","1255.9719555072","1255.9719555072","1255.97196","0","1","1","1e+99","NaN","7.9003872","7.9003872"
"2016-01-31","34.69483072512","34.69483072512","34.69483","0","1","1","1e+99","NaN","0.24635616","0.24635616"
"2016-02-01","32.9186198016","32.9186198016","32.91862","0","1","1","1e+99","NaN","0.22087104","0.22087104"
"2016-02-02","28.5759553536","28.5759553536","28.57596","0","1","1","1e+99","NaN","0.2265344","0.2265344"
"2016-02-03","215.5184851968","215.5184851968","215.51849","0","1","1","1e+99","NaN","1.3025728","1.3025728"
"2016-02-04","45.55026855936","45.55026855936","45.55027","0","1","1","1e+99","NaN","0.24635616","0.24635616"
"2016-02-05","34.50644471808","34.50644471808","34.50644","0","1","1","1e+99","NaN","0.23219776","0.23219776"
"2016-02-06","31.89839947776","31.89839947776","31.8984","0","1","1","1e+99","NaN","0.23219776","0.23219776"
"2016-02-07","648.830767104","648.830767104","648.83077","0","1","1","1e+99","NaN","5.521776","5.521776"
"2016-02-08","930.2843547648","930.2843547648","930.28435","0","1","1","1e+99","NaN","5.5500928","5.5500928"
"2016-02-09","670.5073907712","670.5073907712","670.50739","0","1","1","1e+99","NaN","5.4651424","5.4651424"
"2016-02-10","25.7623981056","25.7623981056","25.7624","0","1","1","1e+99","NaN","0.22087104","0.22087104"
"2016-02-11","22.99287914496","22.99287914496","22.99288","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-02-12","24.26020319232","24.26020319232","24.2602","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-02-13","24.26020319232","24.26020319232","24.2602","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-02-14","23.5360180224","23.5360180224","23.53602","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-02-15","22.3494308352","22.3494308352","22.34943","0","1","1","1e+99","NaN","0.2052968","0.2052968"
"2016-02-16","21.36346251264","21.36346251264","21.36346","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-02-17","122.328576","122.328576","122.32858","0","1","1","1e+99","NaN","1.132672","1.132672"
"2016-02-18","4.1836372992","4.1836372992","4.18364","0","1","1","1e+99","NaN","0.0424752","0.0424752"
"2016-02-19","7.22227912704","7.22227912704","7.22228","0","1","1","1e+99","NaN","0.06796032","0.06796032"
"2016-02-20","5.9084702208","5.9084702208","5.90847","0","1","1","1e+99","NaN","0.05946528","0.05946528"
"2016-02-21","3.9634458624","3.9634458624","3.96345","0","1","1","1e+99","NaN","0.0424752","0.0424752"
"2016-02-22","4.82219246592","4.82219246592","4.82219","0","1","1","1e+99","NaN","0.05097024","0.05097024"
"2016-02-23","254.61653301504","254.61653301504","254.61653","0","1","1","1e+99","NaN","1.95810672","1.95810672"
"2016-02-24","639.5276788992","639.5276788992","639.52768","0","1","1","1e+99","NaN","3.8652432","3.8652432"
"2016-02-25","534.3373363968","534.3373363968","534.33734","0","1","1","1e+99","NaN","2.8175216","2.8175216"
"2016-02-26","23.83939289088","23.83939289088","23.83939","0","1","1","1e+99","NaN","0.07928704","0.07928704"
"2016-02-27","11.49399300096","11.49399300096","11.49399","0","1","1","1e+99","NaN","0.05097024","0.05097024"
"2016-02-28","7.12441626624","7.12441626624","7.12442","0","1","1","1e+99","NaN","0.03681184","0.03681184"
"2016-02-29","7.6883510016","7.6883510016","7.68835","0","1","1","1e+99","NaN","0.0424752","0.0424752"
"2016-03-01","23.73663688704","23.73663688704","23.73664","0","1","1","1e+99","NaN","0.17839584","0.17839584"
"2016-03-02","38.38181400576","38.38181400576","38.38181","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-03-03","51.9651790848","51.9651790848","51.96518","0","1","1","1e+99","NaN","0.3398016","0.3398016"
"2016-03-04","2928.7663008768","2928.7663008768","2928.7663","0","1","1","1e+99","NaN","11.9780064","11.9780064"
"2016-03-05","1671.497662464","1671.497662464","1671.49766","0","1","1","1e+99","NaN","12.0912736","12.0912736"
"2016-03-06","1997.5767146496","1997.5767146496","1997.57671","0","1","1","1e+99","NaN","12.2328576","12.2328576"
"2016-03-07","1593.2501888256","1593.2501888256","1593.25019","0","1","1","1e+99","NaN","11.9355312","11.9355312"
"2016-03-08","787.429043712","787.429043712","787.42904","0","1","1","1e+99","NaN","4.4457376","4.4457376"
"2016-03-09","917.5621828608","917.5621828608","917.56218","0","1","1","1e+99","NaN","3.6245504","3.6245504"
"2016-03-10","904.5464223744","904.5464223744","904.54642","0","1","1","1e+99","NaN","4.4740544","4.4740544"
"2016-03-11","1895.1876965376","1895.1876965376","1895.1877","0","1","1","1e+99","NaN","4.8421728","4.8421728"
"2016-03-12","3337.001224704","3337.001224704","3337.00122","0","1","1","1e+99","NaN","12.2611744","12.2611744"
"2016-03-13","3984.7555003392","3984.7555003392","3984.7555","0","1","1","1e+99","NaN","17.0183968","17.0183968"
"2016-03-14","3712.1462687232","3712.1462687232","3712.14627","0","1","1","1e+99","NaN","15.2627552","15.2627552"
"2016-03-15","4487.8929334272","4487.8929334272","4487.89293","0","1","1","1e+99","NaN","13.7053312","13.7053312"
"2016-03-16","1959.70378752","1959.70378752","1959.70379","0","1","1","1e+99","NaN","12.600976","12.600976"
"2016-03-17","1638.224289792","1638.224289792","1638.22429","0","1","1","1e+99","NaN","12.2328576","12.2328576"
"2016-03-18","1813.4966734848","1813.4966734848","1813.49667","0","1","1","1e+99","NaN","12.0629568","12.0629568"
"2016-03-19","2162.76922368","2162.76922368","2162.76922","0","1","1","1e+99","NaN","12.03464","12.03464"
"2016-03-20","2301.489828864","2301.489828864","2301.48983","0","1","1","1e+99","NaN","11.5815712","11.5815712"
"2016-03-21","2428.3812607488","2428.3812607488","2428.38126","0","1","1","1e+99","NaN","11.6382048","11.6382048"
"2016-03-22","1487.3197584384","1487.3197584384","1487.31976","0","1","1","1e+99","NaN","11.5532544","11.5532544"
"2016-03-23","227.041837056","227.041837056","227.04184","0","1","1","1e+99","NaN","1.6423744","1.6423744"
"2016-03-24","29.38821709824","29.38821709824","29.38822","0","1","1","1e+99","NaN","0.25768288","0.25768288"
"2016-03-25","26.40339984384","26.40339984384","26.4034","0","1","1","1e+99","NaN","0.20104928","0.20104928"
"2016-03-26","28.60531421184","28.60531421184","28.60531","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-03-27","23.27668144128","23.27668144128","23.27668","0","1","1","1e+99","NaN","0.18972256","0.18972256"
"2016-03-28","99.69778944","99.69778944","99.69779","0","1","1","1e+99","NaN","0.70792","0.70792"
"2016-03-29","27.27193273344","27.27193273344","27.27193","0","1","1","1e+99","NaN","0.20104928","0.20104928"
"2016-03-30","31.71490661376","31.71490661376","31.71491","0","1","1","1e+99","NaN","0.24635616","0.24635616"
"2016-03-31","37.5793385472","37.5793385472","37.57934","0","1","1","1e+99","NaN","0.3398016","0.3398016"
"2016-04-01","33.17306323968","33.17306323968","33.17306","0","1","1","1e+99","NaN","0.25768288","0.25768288"
"2016-04-02","26.27128498176","26.27128498176","26.27128","0","1","1","1e+99","NaN","0.25768288","0.25768288"
"2016-04-03","24.8693995008","24.8693995008","24.8694","0","1","1","1e+99","NaN","0.2690096","0.2690096"
"2016-04-04","20.64661705728","20.64661705728","20.64662","0","1","1","1e+99","NaN","0.24635616","0.24635616"
"2016-04-05","31.80542976","31.80542976","31.80543","0","1","1","1e+99","NaN","0.3681184","0.3681184"
"2016-04-06","23.24242944","23.24242944","23.24243","0","1","1","1e+99","NaN","0.283168","0.283168"
"2016-04-07","23.47240716288","23.47240716288","23.47241","0","1","1","1e+99","NaN","0.23219776","0.23219776"
"2016-04-08","21.18241622016","21.18241622016","21.18242","0","1","1","1e+99","NaN","0.20954432","0.20954432"
"2016-04-09","19.66064873472","19.66064873472","19.66065","0","1","1","1e+99","NaN","0.23219776","0.23219776"
"2016-04-10","57.49443072","57.49443072","57.49443","0","1","1","1e+99","NaN","0.70792","0.70792"
"2016-04-11","20.25027247104","20.25027247104","20.25027","0","1","1","1e+99","NaN","0.25201952","0.25201952"
"2016-04-12","36.2581899264","36.2581899264","36.25819","0","1","1","1e+99","NaN","0.3681184","0.3681184"
"2016-04-13","58.71771648","58.71771648","58.71772","0","1","1","1e+99","NaN","0.70792","0.70792"
"2016-04-14","54.3872848896","54.3872848896","54.38728","0","1","1","1e+99","NaN","0.5380192","0.5380192"
"2016-04-15","31.560772608","31.560772608","31.56077","0","1","1","1e+99","NaN","0.424752","0.424752"
"2016-04-16","30.5332125696","30.5332125696","30.53321","0","1","1","1e+99","NaN","0.4530688","0.4530688"
