"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,9,29,NA,NA,NA,NA,NA,NA,NA,NA
1,9,12,18,29,NA,NA,NA,NA,NA,NA,NA
1,6,9,12,18,29,NA,NA,NA,NA,NA,NA
1,6,9,12,17,20,29,NA,NA,NA,NA,NA
1,6,9,12,17,20,26,29,NA,NA,NA,NA
1,6,9,12,15,19,22,26,29,NA,NA,NA
1,4,7,11,14,17,22,25,28,31,NA,NA
