"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,22,31,NA,NA,NA,NA,NA,NA,NA,NA
1,15,18,22,31,NA,NA,NA,NA,NA,NA,NA
1,8,14,18,22,31,NA,NA,NA,NA,NA,NA
1,8,11,14,18,22,31,NA,NA,NA,NA,NA
1,5,8,11,14,18,22,31,NA,NA,NA,NA
1,4,7,10,13,16,19,22,31,NA,NA,NA
1,5,8,11,14,17,21,24,27,30,NA,NA
