"Date","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
"2003-10-01","32.2179412908442","32.2179412908442","32.21794","0","1","1","1e+99","NaN","1.8279060736","1.8279060736"
"2003-10-02","15.2116440556032","15.2116440556032","15.21164","0","1","1","1e+99","NaN","1.21337488","1.21337488"
"2003-10-03","10.3205267768218","10.3205267768218","10.32053","0","1","1","1e+99","NaN","0.889430688","0.889430688"
"2003-10-04","6.84076223215411","6.84076223215411","6.84076","0","1","1","1e+99","NaN","0.7627696416","0.7627696416"
"2003-10-05","5.54317189317734","5.54317189317734","5.54317","0","1","1","1e+99","NaN","0.7265807712","0.7265807712"
"2003-10-06","4.42426250133504","4.42426250133504","4.42426","0","1","1","1e+99","NaN","0.6850400256","0.6850400256"
"2003-10-07","3.18585888659866","3.18585888659866","3.18586","0","1","1","1e+99","NaN","0.5834393472","0.5834393472"
"2003-10-08","2.42866750961664","2.42866750961664","2.42867","0","1","1","1e+99","NaN","0.503755872","0.503755872"
"2003-10-09","1.9352625380352","1.9352625380352","1.93526","0","1","1","1e+99","NaN","0.439193568","0.439193568"
"2003-10-10","1.99977128930304","1.99977128930304","1.99977","0","1","1","1e+99","NaN","0.439193568","0.439193568"
"2003-10-11","1.33983553406976","1.33983553406976","1.33984","0","1","1","1e+99","NaN","0.375480768","0.375480768"
"2003-10-12","6.19943265333043","6.19943265333043","6.19943","0","1","1","1e+99","NaN","1.1899285696","1.1899285696"
"2003-10-13","7.1726810059008","7.1726810059008","7.17268","0","1","1","1e+99","NaN","0.982451376","0.982451376"
"2003-10-14","12.6927900479877","12.6927900479877","12.69279","0","1","1","1e+99","NaN","0.8713362528","0.8713362528"
"2003-10-15","443.737446101361","443.737446101361","443.73745","0","1","1","1e+99","NaN","8.140513664","8.140513664"
"2003-10-16","664.0153113024","664.0153113024","664.01531","0","1","1","1e+99","NaN","11.2441293333333","11.2441293333333"
"2003-10-17","359.881691674522","359.881691674522","359.88169","0","1","1","1e+99","NaN","7.095906912","7.095906912"
"2003-10-18","83.8642636025856","83.8642636025856","83.86426","0","1","1","1e+99","NaN","2.761454336","2.761454336"
"2003-10-19","35.6134449337344","35.6134449337344","35.61344","0","1","1","1e+99","NaN","1.886465216","1.886465216"
"2003-10-20","21.5573771596723","21.5573771596723","21.55738","0","1","1","1e+99","NaN","1.527903736","1.527903736"
"2003-10-21","12.8633268478464","12.8633268478464","12.86333","0","1","1","1e+99","NaN","1.21337488","1.21337488"
"2003-10-22","9.05103262052352","9.05103262052352","9.05103","0","1","1","1e+99","NaN","1.034129536","1.034129536"
"2003-10-23","6.48979763309568","6.48979763309568","6.4898","0","1","1","1e+99","NaN","0.930773216","0.930773216"
"2003-10-24","4.7912071269335","4.7912071269335","4.79121","0","1","1","1e+99","NaN","0.8351473824","0.8351473824"
"2003-10-25","3.25042195175424","3.25042195175424","3.25042","0","1","1","1e+99","NaN","0.708486336","0.708486336"
"2003-10-26","232.155743418893","232.155743418893","232.15574","0","1","1","1e+99","NaN","6.27287912","6.27287912"
"2003-10-27","597.635814403031","597.635814403031","597.63581","0","1","1","1e+99","NaN","12.1203455146667","12.1203455146667"
"2003-10-28","259.853230695752","259.853230695752","259.85323","0","1","1","1e+99","NaN","7.98326103466666","7.98326103466666"
"2003-10-29","103.409587072282","103.409587072282","103.40959","0","1","1","1e+99","NaN","4.266917008","4.266917008"
"2003-10-30","53.1684225309082","53.1684225309082","53.16842","0","1","1","1e+99","NaN","3.472772352","3.472772352"
"2003-10-31","31.0250801156383","31.0250801156383","31.02508","0","1","1","1e+99","NaN","2.4953896832","2.4953896832"
"2003-11-01","18.0420943906345","18.0420943906345","18.04209","0","1","1","1e+99","NaN","1.7986265024","1.7986265024"
"2003-11-02","13.1375150967214","13.1375150967214","13.13752","0","1","1","1e+99","NaN","1.4358316608","1.4358316608"
"2003-11-03","9.46773439440998","9.46773439440998","9.46773","0","1","1","1e+99","NaN","1.2602675008","1.2602675008"
"2003-11-04","6.2611185503785","6.2611185503785","6.26112","0","1","1","1e+99","NaN","1.1899285696","1.1899285696"
"2003-11-05","5.90354918684467","5.90354918684467","5.90355","0","1","1","1e+99","NaN","1.08976260906667","1.08976260906667"
"2003-11-06","5.51482420294656","5.51482420294656","5.51482","0","1","1","1e+99","NaN","0.989596648533333","0.989596648533333"
"2003-11-07","5.09494359868416","5.09494359868416","5.09494","0","1","1","1e+99","NaN","0.889430688","0.889430688"
"2003-11-08","2.47127455263744","2.47127455263744","2.47127","0","1","1","1e+99","NaN","0.798958512","0.798958512"
"2003-11-09","1.790615113344","1.790615113344","1.79062","0","1","1","1e+99","NaN","0.71464524","0.71464524"
"2003-11-10","1.20902714118144","1.20902714118144","1.20903","0","1","1","1e+99","NaN","0.630331968","0.630331968"
"2003-11-11","1.38617555591578","1.38617555591578","1.38618","0","1","1","1e+99","NaN","0.6147010944","0.6147010944"
"2003-11-12","1.93955186722406","1.93955186722406","1.93955","0","1","1","1e+99","NaN","0.6928554624","0.6928554624"
