"Date","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
"2021-10-01","392.70408781824","392.70408781824","392.70409","0","1","1","1e+99","NaN","0.177546336","0.177546336"
"2021-10-02","355.75107158016","355.75107158016","355.75107","0","1","1","1e+99","NaN","0.160839424","0.160839424"
"2021-10-03","386.56808644608","386.56808644608","386.56809","0","1","1","1e+99","NaN","0.177546336","0.177546336"
"2021-10-04","585.09377323008","585.09377323008","585.09377","0","1","1","1e+99","NaN","0.263157461333333","0.263157461333333"
"2021-10-05","2007.7299864576","2007.7299864576","2007.72999","0","1","1","1e+99","NaN","0.77588032","0.77588032"
"2021-10-06","3480.9656481792","3480.9656481792","3480.96565","0","1","1","1e+99","NaN","1.29407776","1.29407776"
"2021-10-07","1609.84406016","1609.84406016","1609.84406","0","1","1","1e+99","NaN","0.6654448","0.6654448"
"2021-10-08","967.4477761536","967.4477761536","967.44778","0","1","1","1e+99","NaN","0.41625696","0.41625696"
"2021-10-09","749.2380622848","749.2380622848","749.23806","0","1","1","1e+99","NaN","0.32847488","0.32847488"
"2021-10-10","655.191853056","655.191853056","655.19185","0","1","1","1e+99","NaN","0.29166304","0.29166304"
"2021-10-11","593.43060160512","593.43060160512","593.4306","0","1","1","1e+99","NaN","0.279203648","0.279203648"
"2021-10-12","599.55498176256","599.55498176256","599.55498","0","1","1","1e+99","NaN","0.262355152","0.262355152"
"2021-10-13","558.20486486016","558.20486486016","558.20486","0","1","1","1e+99","NaN","0.214641344","0.214641344"
"2021-10-14","450.99610085376","450.99610085376","450.9961","0","1","1","1e+99","NaN","0.177546336","0.177546336"
"2021-10-15","484.92026155008","484.92026155008","484.92026","0","1","1","1e+99","NaN","0.169051296","0.169051296"
"2021-10-16","534.93796970496","534.93796970496","534.93797","0","1","1","1e+99","NaN","0.205013632","0.205013632"
"2021-10-17","1445.7280425984","1445.7280425984","1445.72804","0","1","1","1e+99","NaN","0.52952416","0.52952416"
"2021-10-18","1824.979249152","1824.979249152","1824.97925","0","1","1","1e+99","NaN","0.632408533333333","0.632408533333333"
"2021-10-19","1527.0520799232","1527.0520799232","1527.05208","0","1","1","1e+99","NaN","0.47005888","0.47005888"
"2021-10-20","1021.688266752","1021.688266752","1021.68827","0","1","1","1e+99","NaN","0.32847488","0.32847488"
"2021-10-21","698.9977161216","698.9977161216","698.99772","0","1","1","1e+99","NaN","0.256833376","0.256833376"
"2021-10-22","842.8928200704","842.8928200704","842.89282","0","1","1","1e+99","NaN","0.32847488","0.32847488"
