"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
4,327.653925297921,327.847300329853,10163.2,5.50217244030637,19,31,146958.046047395,408.833340135398,0.647194165677419,0.628029651219662
