"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,25,30,NA,NA,NA,NA,NA,NA,NA,NA
1,5,15,25,30,NA,NA,NA,NA,NA,NA,NA
1,4,7,15,25,30,NA,NA,NA,NA,NA,NA
1,4,7,11,15,25,30,NA,NA,NA,NA,NA
1,4,7,11,15,24,27,30,NA,NA,NA,NA
1,4,7,10,13,16,24,27,30,NA,NA,NA
1,4,7,12,16,19,22,25,28,31,NA,NA
