"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,11,31,NA,NA,NA,NA,NA,NA,NA,NA
1,4,7,11,31,NA,NA,NA,NA,NA,NA,NA
1,4,7,11,22,31,NA,NA,NA,NA,NA,NA
1,4,7,11,16,24,31,NA,NA,NA,NA,NA
1,4,7,11,15,18,23,31,NA,NA,NA,NA
1,4,7,11,15,18,22,27,31,NA,NA,NA
1,4,7,11,15,18,22,25,28,31,NA,NA
