"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,19,31,NA,NA,NA,NA,NA,NA,NA,NA
1,16,19,22,31,NA,NA,NA,NA,NA,NA,NA
1,16,19,22,25,31,NA,NA,NA,NA,NA,NA
1,15,18,21,24,27,31,NA,NA,NA,NA,NA
1,9,14,18,21,24,27,31,NA,NA,NA,NA
1,9,12,15,18,21,24,27,31,NA,NA,NA
1,5,8,11,14,18,21,24,28,31,NA,NA
