"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,3657.87598785445,3657.87598785445,109736.3,29,30,30,28039772.083535,2011.08450154911,6.32069958794667,6.32069958794667
2,3657.87598785445,3657.87598785445,109736.2,13.1822591837277,30,30,15827198.1255018,2363.87734854155,6.32069958794667,6.32069958794667
3,3657.87598785445,3657.87598785445,109736.2,9.29347498649413,30,30,7724757.38992127,2052.53005434751,6.32069958794667,6.32069958794667
4,3657.87598785445,3657.87598785445,109736.3,7.39378809732046,30,30,6953580.9373234,2268.62472271172,6.32069958794667,6.32069958794667
5,3657.87598785445,3657.87598785445,109736.3,6.71294577286134,30,30,6625182.23557893,2369.63361075807,6.32069958794667,6.32069958794667
6,3657.87598785445,3657.87598785445,109736.3,6.70946156802101,30,30,6623462.61164643,2370.20301725683,6.32069958794667,6.32069958794667
7,3657.87598785445,3657.87598785445,109736.3,6.70902183807204,30,30,6623245.55325515,2370.27492231497,6.32069958794667,6.32069958794667
8,3657.87598785445,3657.87598785445,109736.3,6.70906482214299,30,30,6623266.77182849,2370.26789320663,6.32069958794667,6.32069958794667
9,3657.87598785445,3657.87598785445,109736.4,4.04454520748602,30,30,11203313.3557451,4600.90755875487,6.32069958794667,6.32069958794667
