"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,27,30,NA,NA,NA,NA,NA,NA,NA,NA
1,17,24,27,30,NA,NA,NA,NA,NA,NA,NA
1,4,10,24,27,30,NA,NA,NA,NA,NA,NA
1,4,11,17,24,27,30,NA,NA,NA,NA,NA
1,4,7,11,17,24,27,30,NA,NA,NA,NA
1,4,7,10,13,16,24,27,30,NA,NA,NA
1,4,7,10,13,17,20,23,27,30,NA,NA
