DateTime,Value [FLOW] Flow (cfs),Value [TSS] Total Suspended Solids (mg/L),Value [TP] Total Phosphorus (mg-P/L),Value [SRP] Soluble Reactive Phosphorus (mg-P/L),Value [NO23] Nitrite + Nitrate (mg-N/L),Value [TKN] Total Kjeldahl Nitrogen (mg-N/L),Value [CL] Chloride (mg/L),Value [SO4] Sulfate (mg/L),Value [SI] Total Silica (mg-Si/L),Value [COND] Conductivity (umho)
03/02/2018 20:00,4190,195.73,0.446,0.05,2.35,1.766,19.3,20.5,5.96,286
03/03/2018 04:00,3390,150.34,0.3484,0.035,2.38,1.231,18.7,22,6,291
03/03/2018 12:00,2170,108.97,0.2959,0.056,2.73,1.167,21.2,26.8,6.35,331
03/03/2018 20:00,1710,79.207,0.2606,0.057,3.13,0.958,24.3,31.5,6.8,372
03/04/2018 20:00,1070,44.989,0.1865,0.039,3.39,0.718,28.7,43.6,7.33,448
03/05/2018 04:00,1010,40.549,0.1681,0.049,3.41,0.746,31,46.6,7.45,472
03/05/2018 10:45,920,29.677,0.151,0.043,3.52,0.954,31.1,50.3,7.8,481
03/05/2018 12:00,891,36.52,0.1481,0.03,3.4,0.92,30.5,50.3,7.92,488
03/06/2018 12:00,673,24.088,0.1128,0.022,3.4,0.884,34.6,59.3,8.11,541
03/07/2018 12:00,561,34.96,0.1053,0.023,3.29,0.627,37.4,66.4,8.06,579
03/08/2018 12:00,460,15.782,0.0832,0.029,3.13,0.601,38.4,71.6,7.92,605
03/09/2018 12:00,397,13.532,0.0787,0.019,2.97,0.505,40.8,75.1,7.94,627
03/10/2018 12:00,339,10.545,0.07,0.026,2.82,0.439,41.7,77.1,7.83,648
03/11/2018 12:00,300,9.7212,0.0596,0.017,2.83,0.425,42.2,83.4,7.97,669
03/12/2018 04:00,286,7.772,0.0546,0.019,2.86,0.416,43,86.8,8.02,684
03/12/2018 11:15,279,7.7922,0.0515,0.016,2.9,0.434,43.8,89.6,8.16,690
03/12/2018 12:00,276,7.1289,0.056,0.021,2.54,0.532,43.3,98.9,7.69,692
03/13/2018 12:00,247,7.5342,0.049,0.009,2.56,0.447,44.3,101.1,7.46,704
03/14/2018 12:00,253,4.7554,0.043,0.009,2.57,0.384,47.4,110.9,7.44,725
03/15/2018 12:00,253,6.4185,0.041,0.016,2.3,0.383,46.5,116.3,7.12,739
03/16/2018 12:00,221,6.3857,0.039,0.014,2.14,0.356,48.1,111.4,6.89,733
03/17/2018 12:00,207,3.9709,0.035,0.007,2.2,0.286,46.4,114.2,6.36,745
03/18/2018 12:00,197,3.1948,0.033,0.006,2.04,0.437,46.7,115.4,5.94,754
03/19/2018 12:00,193,3.0284,0.032,0.011,1.79,0.358,46.1,116.3,5.31,752
03/20/2018 09:45,186,5.6259,0.036,0.014,1.86,0.245,48.8,124.8,4.88,761
03/20/2018 12:00,186,2.6,0.0251,0.01,1.72,0.515,47.6,109.4,4.87,752
03/21/2018 12:00,191,3.2,0.023,0.008,1.64,0.521,47.5,109.3,4.19,745
03/22/2018 12:00,182,4.6,0.0217,0.01,1.36,0.436,65.7,110.7,3.54,800
03/23/2018 12:00,188,1.8,0.022,0.007,1.19,0.426,64.4,112.6,2.79,795
03/24/2018 12:00,213,3.5,0.0217,0.005,1.05,0.47,53.5,113.4,2.38,762
03/25/2018 12:00,217,1.9,0.0207,0.01,0.98,0.462,58.6,114.8,2.03,778
03/26/2018 12:00,195,2,0.021,0.009,1.05,0.482,57.5,111.4,1.69,760
03/27/2018 04:00,234,10.5,0.0406,0.007,1.09,0.573,48.7,83.9,2,651
03/27/2018 10:00,236,8.2,0.045,0.008,1.3,0.577,48.9,87.2,2.1,630
03/27/2018 12:00,240,9.2104,0.0535,0.008,1.3,0.495,49.2,88.3,2,634
03/28/2018 12:00,473,24.735,0.0637,0.008,1.28,0.639,63.5,86.6,2.38,704
03/29/2018 12:00,460,19.108,0.0934,0.008,1.88,0.891,50.3,86.5,3.42,652
03/29/2018 20:00,781,190.76,0.3772,0.019,2.03,0.659,62.2,66,4.23,633
03/30/2018 04:00,4450,442.08,0.7027,0.033,2.31,0.602,21.9,26.5,4.83,326
03/30/2018 12:00,4170,338.87,0.6327,0.052,2.38,0.489,19.2,21.1,5.47,298
03/30/2018 20:00,2480,203.9,0.4946,0.051,3.2,0.347,19.9,25.1,5.97,318
03/31/2018 04:00,1550,132.98,0.389,0.049,3.63,0.354,21.4,30.5,6.22,356
03/31/2018 12:00,1030,79.15,0.3,0.047,3.94,0.62,24,37.1,6.58,402
04/01/2018 12:00,565,28.591,0.1556,0.034,4.13,1.022,31.6,57.4,7.23,511
04/02/2018 12:00,406,13.801,0.0858,0.018,3.69,0.877,34.8,70,6.56,580
04/02/2018 13:20,436,16.44,0.0893,0.019,3.91,0.686,35.8,74,6.67,584
04/02/2018 20:00,426,15.664,0.0792,0.005,3.52,0.674,35,74.1,6.18,567
04/03/2018 20:00,1730,159.42,0.2594,0,2.78,1.236,33.4,61.3,4.95,513
04/04/2018 04:00,4930,422.81,0.6621,0.003,2.03,2.535,19.2,32.8,4.89,336
04/04/2018 12:00,4960,577.82,0.9347,0.042,1.85,3.258,13.4,19.2,5.12,254
04/04/2018 20:00,3390,579.48,1.0153,0.063,2.25,3.165,12.9,20.8,5.53,258
04/05/2018 04:00,1870,336.06,0.7756,0.059,2.87,2.229,16.2,29.5,5.96,313
04/05/2018 12:00,1220,215.35,0.5559,0.048,3.35,1.335,20.9,40.7,6.72,379
04/05/2018 20:00,940,,0.3829,0.049,3.96,1.736,23.8,47.5,6.77,417
04/06/2018 20:00,558,45.893,0.1917,0.027,3.7,0.873,29.3,65.6,7.2,520
04/07/2018 20:00,417,23.514,0.11,0.007,3.43,0.705,33.2,78.8,7.1,581
04/08/2018 20:00,336,15.658,0.0731,0.006,3.26,0.695,36.1,88.3,6.53,623
04/09/2018 12:00,300,10.309,0.0561,0.007,3.19,0.566,37,94.1,5.94,641
04/09/2018 13:45,298,7.2799,0.0609,0.013,3.11,0.57,37.3,93.8,5.83,646
04/09/2018 20:00,288,10.416,0.0565,0.014,2.55,0.528,38.4,85.1,5.61,650
04/10/2018 20:00,256,7.2419,0.0434,0.009,2.21,0.457,39.7,90.1,4.48,681
04/11/2018 20:00,236,4.6143,0.0344,0.011,1.96,0.483,41.2,94.5,3.45,681
04/12/2018 20:00,232,5.115,0.0345,0.007,1.65,0.427,41.7,97.8,1.97,667
04/13/2018 20:00,217,6.9589,0.0355,0.004,1.2,0.547,41.7,100,1.1,637
04/14/2018 20:00,260,10.309,0.0448,0.009,1.57,0.571,44.2,84.8,1.43,624
04/15/2018 12:00,457,54.489,0.1135,0.002,1.22,0.478,43.1,77.2,2.08,596
04/15/2018 20:00,2500,206.76,0.3873,0.009,2.57,2.052,25.9,57.9,3.98,458
04/16/2018 04:00,4960,261.56,0.5649,0.022,2.38,2.251,16.6,25.4,5.09,303
04/16/2018 12:00,3800,246.59,0.5486,0.058,2.25,2.669,15.3,22.3,5.6,290
04/16/2018 13:15,3620,190.99,0.513,0.059,2.44,3.333,15.9,22.8,5.5,293
04/16/2018 20:00,2200,166.66,0.424,0.071,2.82,1.652,17.4,27.3,5.96,333
04/17/2018 04:00,1320,117.53,0.363,0.078,3.24,1.404,19.6,33.8,6.47,369
04/17/2018 12:00,999,70.588,0.274,0.056,3.44,0.977,22.5,40,6.86,411
04/17/2018 20:00,794,39.666,0.215,0.05,3.33,0.956,25.4,45.8,7.02,452
04/18/2018 20:00,513,19.028,0.117,0.033,3.32,0.637,29.8,59.7,6.9,529
04/19/2018 20:00,403,9.3147,0.068,0.018,3.03,0.5,34.5,70.1,5.9,581
04/20/2018 20:00,366,5.3944,0.044,0.014,2.32,0.525,35.5,74.8,3.93,603
04/21/2018 20:00,288,3.919,0.034,0.01,2.08,0.582,37.5,83.8,2.06,615
04/22/2018 20:00,265,3.9113,0.035,0.008,1.6,0.586,39.1,87.6,0.9,609
04/23/2018 12:00,249,4.4247,0.038,0.007,1.54,0.618,39.1,90.5,0.64,635
04/23/2018 14:00,249,4.1782,0.041,0.01,1.45,0.742,40,91.9,0.63,638
04/23/2018 20:00,242,4.1067,0.029,0.004,1.56,0.501,40.8,92.3,0.48,615
04/24/2018 20:00,258,5.0536,0.032,0.006,1.56,0.477,43.8,92,0.71,634
04/25/2018 20:00,344,2.7529,0.029,0.004,1.54,0.464,41.8,96.1,1.02,637
04/26/2018 20:00,300,3.8437,0.03,0.006,1.62,0.477,0,102.8,1.06,647
04/27/2018 20:00,258,1.3149,0.029,0.006,1.77,0.393,44,89.9,0.74,623
04/28/2018 20:00,249,2.436,0.027,0.004,1.67,0.448,44.8,88.5,0.96,633
04/29/2018 20:00,221,3.3024,0.024,0.004,1.51,0.41,45.3,94.2,0.88,642
04/30/2018 12:00,209,2.0505,0.024,0.003,1.43,0.477,44.1,96.4,0.76,666
04/30/2018 13:35,207,2.0435,0.023,0.009,1.51,0.395,46,99.5,0.72,670
04/30/2018 20:00,201,0.68536,0.0227,0.003,1.24,0.529,46,107.1,,658
05/01/2018 20:00,190,3.1826,0.0288,0.004,1.28,0.554,46.4,109.1,0.67,667
05/02/2018 20:00,182,1.9698,0.0271,0.004,1.12,0.54,46.3,111.5,0.71,674
05/03/2018 20:00,281,18.255,0.0623,0.004,1.04,0.64,45.6,95.7,1.15,657
05/04/2018 20:00,326,14.15,0.1571,0.078,1.08,0.802,39.4,114.2,1.33,657
05/05/2018 20:00,229,6.3694,0.1306,0.071,0.99,0.724,42.3,97.7,0.58,640
05/06/2018 20:00,215,9.4816,0.0995,0.041,0.77,0.693,44.2,95.1,0.55,639
05/07/2018 12:00,236,9.5956,0.0709,0.015,1.02,0.67,47.7,89.2,0.75,650
05/07/2018 13:35,238,12.422,0.0842,0.018,1.02,0.714,48.2,90.9,0.68,649
05/07/2018 20:00,221,5.3227,0.061,0.025,1.15,0.687,46.2,98,0.42,637
05/08/2018 20:00,190,6.004,0.05,0.01,1,0.691,44.9,102.3,0.51,654
05/09/2018 20:00,175,4.016,0.04,0.007,0.84,0.63,45.1,109.4,0.44,669
05/10/2018 20:00,205,10.126,0.049,0.007,1.32,0.675,47,104.5,0.92,668
05/11/2018 20:00,205,1.9595,0.036,0.004,0.92,0.53,44.3,115,1.01,703
05/12/2018 20:00,171,2.5031,0.038,0.004,1.02,0.483,46,115.9,0.98,709
05/13/2018 12:00,575,151.14,0.263,0.015,1.07,1.3,37.5,76.5,1.84,552
05/13/2018 20:00,1670,209.64,0.509,0.077,4.13,2.11,28.8,57.1,4.2,458
05/14/2018 04:00,1290,204.16,0.492,0.078,3.45,1.981,23.7,48.1,4.58,413
05/14/2018 12:00,912,122.4,0.368,0.069,4,1.836,25.1,44.8,5.05,420
05/14/2018 14:10,999,146.88,0.4,0.061,4.03,2.08,26,45.2,5.53,422
05/14/2018 20:00,1300,126,0.3889,0.026,4.73,2.297,26.3,36.7,5.92,441
05/15/2018 04:00,1380,181.1,0.5047,0.052,4.27,2.521,23.3,35.5,6.34,417
05/15/2018 12:00,940,121,0.3872,0.052,4.63,2.293,26.1,38.1,6.81,443
05/15/2018 20:00,714,82.4,0.2877,0.036,5.05,2.026,28.5,41.3,7.38,470
05/16/2018 20:00,400,23.1,0.1376,0.021,4.11,1.268,34.2,58.1,7.42,558
05/17/2018 20:00,281,8.7,0.0824,0.023,3.01,0.797,37.8,67.5,5.36,604
05/18/2018 20:00,262,3.7,0.0571,0.011,2.38,0.702,41.5,73.2,3.83,639
05/19/2018 20:00,227,4.7,0.0545,0.013,2.24,0.721,42.7,77.9,2.21,638
05/20/2018 20:00,274,12.1,0.0674,0.011,1.76,0.758,37.5,91.6,2.85,649
05/21/2018 12:00,225,24.7,0.1058,0.009,2.04,0.762,35.8,74.8,2.84,616
05/21/2018 12:45,223,24,0.1042,0.01,2.17,1.039,37.1,77,3.04,614
05/21/2018 20:00,209,16.971,0.081,0.027,2.46,0.704,39.2,80.7,3.55,630
05/22/2018 20:00,1990,649.42,0.868,0.046,2.43,2.762,21.1,32.9,4.76,377
05/23/2018 04:00,1240,252.13,0.531,0.067,4.42,1.856,25.6,35.9,6.18,422
05/23/2018 12:00,803,112.52,0.326,0.056,4.52,1.464,27.4,40.6,6.9,452
05/23/2018 20:00,616,70.796,0.267,0.059,4.6,1.498,29,47.8,7.43,492
05/24/2018 20:00,291,28.049,0.1316,0.047,4.21,0.854,38.9,63.7,7.03,607
05/25/2018 20:00,232,16.463,0.0936,0.036,4.02,0.743,40.6,68.2,5.81,626
05/26/2018 20:00,201,12.793,0.0794,0.033,4.26,0.7,42.2,71.3,5.5,648
05/27/2018 04:00,638,1265.3,1.9107,0.338,2.93,5.142,27,35,4.22,428
05/27/2018 12:00,666,271.91,0.8897,0.468,3.51,2.678,34.2,61.4,5.5,558
05/27/2018 20:00,406,205.47,0.8213,0.46,3.33,2.344,30.6,60.9,6.29,534
05/28/2018 04:00,305,183.04,0.9028,0.524,3.35,2.13,31.1,55.1,6.2,497
05/28/2018 12:00,253,93.354,0.6377,0.415,3.2,1.673,32.8,52.2,6.61,504
05/28/2018 20:00,221,52.123,0.4257,0.289,3.14,1.34,36.4,58.2,6.96,546
05/29/2018 04:00,201,41.61,0.312,0.211,3.03,1.017,39.6,63.4,6.95,586
05/29/2018 11:40,186,32.093,0.271,0.172,2.98,0.935,41.4,68.9,6.95,
05/29/2018 12:00,186,29.51,0.2473,0.149,2.94,1.123,41.6,71.7,7.02,611
05/30/2018 12:00,160,27.845,0.1825,0.097,2.57,0.686,45.6,81.7,7.14,665
05/31/2018 12:00,150,12.911,0.1387,0.077,2.34,0.715,47.6,88.3,7.08,697
