DateTime,Value [FLOW] Flow (cfs),Value [TSS] Total Suspended Solids (mg/L),Value [TP] Total Phosphorus (mg-P/L),Value [SRP] Soluble Reactive Phosphorus (mg-P/L),Value [NO23] Nitrite + Nitrate (mg-N/L),Value [TKN] Total Kjeldahl Nitrogen (mg-N/L),Value [CL] Chloride (mg/L),Value [SO4] Sulfate (mg/L),Value [SI] Total Silica (mg-Si/L),Value [COND] Conductivity (umho)
08/03/2020 12:01,0.69,20.887,0.1464,0.0624,0.79,1.005,26.6,48.4,2.3583,511
08/03/2020 12:30,0.82,18.704,0.1264,0.046,0.34,0.915,29.5,46.5,2.6077,543
08/04/2020 12:00,1.26,17.964,0.1115,0.0328,0,0.863,32,38.7,3.7607,533
08/05/2020 12:00,0.67,51.587,0.1391,0.0311,0,0.851,31.2,41.7,2.8354,529
08/06/2020 12:00,0.45,22.77,0.1136,0.0289,0,0.767,30.6,42,2.5051,528
08/07/2020 12:00,0.21,15.444,0.1006,0.0262,0,0.846,30.6,42.4,2.2249,533
08/08/2020 12:00,0,10.714,0.1052,0.0266,0,0.825,30.4,42.5,1.9024,531
08/09/2020 12:00,0,13.166,0.1026,0.0203,0,0.871,29.8,41.4,1.6757,528
08/10/2020 04:00,0,15.635,0.0979,0.0227,0,0.891,30.3,42,1.5548,529
08/10/2020 12:00,0,11.952,0.0898,0.032,0,0.944,31.3,43.3,1.525,532
08/10/2020 12:14,0,9.1443,0.0928,0.0221,0,0.738,30.8,42.3,1.5663,522
08/11/2020 12:00,0,14.397,0.109,0.0347,0,0.909,30.9,42.7,1.4615,520
08/12/2020 12:00,0,16,0.1099,0.0321,0,0.884,30.5,41.7,1.3375,519
08/13/2020 12:00,0,15.051,0.1077,0.0331,0,0.861,30.4,41.4,1.1854,519
08/14/2020 12:00,0,13.627,0.1083,0.032,0,0.794,30.7,41.5,1.1212,489
08/15/2020 12:00,0.46,20.905,0.2058,0.0978,1,1.209,25.5,45.3,1.4262,507
08/16/2020 12:00,0.93,27.359,0.1507,0.053,0.39,1.041,27.1,42.7,1.7845,561
08/17/2020 04:00,0.66,26,0.111,0.0349,0.03,0.837,35.3,35.4,2.7386,560
08/17/2020 12:00,0.44,36.988,0.1366,0.0294,0.02,1.025,35.1,33.1,2.831,559
08/17/2020 12:28,0.44,27.17,0.1057,0.0325,0.01,0.937,36,35.5,2.8099,542
08/18/2020 12:00,0,28.534,0.1214,0.0231,0.01,0.952,33.6,32.3,2.1721,536
08/19/2020 12:00,0,19.815,0.1004,0.0195,0,0.904,32.8,32,1.8669,532
08/20/2020 12:00,0,22.508,0.109,0.0172,0.01,0.915,32.7,32.1,1.5929,531
08/21/2020 12:00,0,15.121,0.0966,0.0174,0,0.916,32.8,32.4,1.4187,531
08/22/2020 12:00,0,11.212,0.0885,0.0191,0,0.869,33.1,32.5,1.2181,531
08/23/2020 12:00,0,12.516,0.0885,0.0135,0,0.836,33.3,32.4,1.1797,530
08/24/2020 04:00,0,50.847,0.1305,0.0132,0,0.824,33.4,32.3,1.2389,535
08/24/2020 12:00,0,15.12,0.1081,0.0233,0,0.874,33.4,33.5,1.1301,534
08/24/2020 12:12,0,12.533,0.0994,0.0081,0.02,0.865,33.8,32.2,1.22,536
08/25/2020 12:00,0,12.596,0.0991,0.0229,0,0.859,33.9,33.9,1.178,535
08/26/2020 12:00,0,18.284,0.1022,0.0192,0,0.842,34.1,33.7,1.2446,535
08/27/2020 12:00,0,15.647,0.1135,0.0185,0,0.949,34.1,33.4,1.2672,528
08/28/2020 12:00,0,14.383,0.1162,0.0155,0,0.925,33.7,32.9,1.3924,481
08/29/2020 12:00,0,27.6,0.1553,0.0289,0.74,1.015,27.7,37,1.8369,473
08/30/2020 12:00,0,17.921,0.1334,0.0184,0.96,0.952,25.9,40.8,1.783,471
08/31/2020 04:00,0,14.482,0.1139,0.0203,0.82,0.892,25.4,41.4,1.5686,472
08/31/2020 12:00,0,43.971,0.1212,0.035,1,0.867,25.4,37.9,1.5161,471
08/31/2020 12:36,0,14.433,0.1139,0.0145,0.79,0.887,25.5,42.2,1.5225,474
09/01/2020 12:00,0,15.554,0.0915,0.0138,0.64,0.805,21.6,32,1.2984,468
09/02/2020 12:00,0,19.125,0.0891,0.0082,0.5,0.829,25.3,38.5,1.1289,467
09/03/2020 12:00,0,19.512,0.0973,0.0044,0.33,0.856,25.3,38.3,1.068,469
09/04/2020 12:00,0,27.516,0.1315,0.0048,0.22,0.967,25.6,38.5,1.0314,471
09/05/2020 12:00,0,29.819,0.1133,0,0.06,0.858,25.9,38.8,0.9994,523
09/06/2020 12:00,0.81,29.974,0.0932,0.0118,0.07,0.822,33.7,26.2,1.6109,517
09/07/2020 04:00,0.38,15.564,0.0718,0.0102,0.07,0.879,33.1,25.6,1.1817,514
09/07/2020 10:45,0.3,19.522,0.0751,0.0113,0.22,0.901,31.2,24.2,1.1671,512
09/07/2020 12:00,0.3,15.71,0.0746,0.0162,0,0.774,32,29.7,1.1651,499
09/08/2020 12:00,0,14.003,0.0722,0.0202,0.04,0.736,30,29.9,1.3267,500
09/09/2020 12:00,0,16.643,0.0828,0.0162,0,0.783,27.8,28.2,1.541,503
09/10/2020 12:00,0,25.919,0.0906,0.0203,0,0.813,28.3,28.5,1.623,500
09/11/2020 12:00,0,10.526,0.0788,0.0175,0,0.743,27.3,27.4,1.6506,501
09/12/2020 12:00,0,9.9867,0.0758,0.0164,0,0.721,28.1,28.2,1.63,516
09/13/2020 12:00,0.81,11.184,0.0654,0.0147,0,0.675,28,29.1,1.8253,520
09/14/2020 04:00,0.47,31.413,0.0847,0.01,0,0.771,28.6,31,1.7201,519
09/14/2020 13:20,0.47,25,0.0778,0.0123,0.01,0.714,29.2,31.7,1.7785,517
09/14/2020 20:00,0.38,12.618,0.07,0.0095,0,0.665,27.2,28.3,1.6019,521
09/15/2020 20:00,0.16,28.887,0.0831,0.0078,0,0.708,28.3,32.4,1.5786,524
09/16/2020 20:00,0,11.132,0.0627,0.0042,0,0.654,27.9,34.3,1.6119,526
09/17/2020 20:00,0,5.6179,0.0535,0.0039,0,0.605,27.9,35.6,1.5728,527
09/18/2020 20:00,0,7.1105,0.0525,0.002,0,0.612,27.3,35.5,1.4735,529
09/19/2020 20:00,0,12.422,0.0602,0.0092,0,0.648,26.8,35.3,1.3548,531
09/20/2020 20:00,0,13.592,0.0569,0.0065,0,0.63,27.4,36.3,1.2746,531
09/21/2020 12:39,0,52.157,0.0688,0.004,0,0.628,29,38.7,1.2258,746
10/22/2020 04:00,162,104.39,0.3536,0.0488,1.22,1.439,58.8,98.4,4.8749,598
10/22/2020 12:00,337,151.05,0.4673,0.1099,12.75,1.834,39.8,73.6,6.7558,601
10/22/2020 20:00,373,85.106,0.3307,0.1095,14.34,1.606,32.6,65.8,7.5818,617
10/23/2020 04:00,347,60.248,0.3305,0.1416,16.86,1.777,35.9,71.4,8.4314,624
10/23/2020 12:00,284,42.071,0.2651,0.1145,17.07,1.694,33.8,74.7,8.8296,663
10/24/2020 12:00,109,18.483,0.1758,0.0806,15.86,1.131,34.6,77.5,9.3559,676
10/25/2020 12:00,55.9,15.231,0.1619,0.0804,13.62,1.158,35.5,82.7,9.8419,708
10/26/2020 04:00,35.3,12.586,0.1479,0.0728,12.79,1.216,36.9,89.9,10.057,717
10/26/2020 10:56,28.7,7.7419,0.1312,0.0722,12.48,1.148,38,93.9,10.275,718
10/26/2020 12:00,27.3,14.388,0.1441,0.07,12.15,1.184,37.2,90.8,8.5598,759
10/27/2020 12:00,12.7,8.447,0.1307,0.0693,11.09,0.977,39.9,97.9,8.506,772
10/28/2020 12:00,7.64,7.4526,0.1208,0.0655,10.26,0.928,40.9,102.3,8.548,781
10/29/2020 12:00,3.47,9.6022,0.1124,0.0575,9.18,0.966,41.6,105.4,8.4442,792
10/30/2020 12:00,2.33,7.3825,0.1052,0.0549,8.38,0.885,43.2,109.4,8.4537,818
10/31/2020 12:00,2.53,7.2944,0.1018,0.0503,6.75,0.931,44.7,108,8.0727,862
11/01/2020 12:00,7.14,6.9492,0.1103,0.0516,5.97,0.908,54.7,116,7.8061,905
11/02/2020 12:00,3.73,7.4173,0.1306,0.0677,5.23,0.942,67.5,122.8,8.1867,898
11/02/2020 12:26,3.73,4.1724,0.1286,0.0707,5.11,0.97,66.5,120.4,8.2282,920
11/02/2020 20:00,4.01,10.443,0.155,0.0778,4.88,0.96,71.4,125.4,8.5809,895
11/03/2020 20:00,3.34,6.4226,0.1399,0.0773,4.4,0.923,64.6,125.1,8.214,855
11/04/2020 20:00,2.73,4.7977,0.11,0.0501,4.36,0.913,53.7,121.5,7.7175,852
11/05/2020 20:00,2.67,7.0472,0.0998,0.0454,4.35,0.901,54.5,120.5,7.3444,861
11/06/2020 20:00,1.86,5.618,0.0879,0.0336,3.77,0.84,54.9,119,6.4842,878
11/07/2020 20:00,1.39,8.1466,0.0779,0.0262,3.24,0.835,58.1,119.5,6.071,870
11/08/2020 20:00,1.01,4.7749,0.0689,0.0212,2.83,0.848,58.8,119.4,5.3574,871
11/09/2020 12:00,1.14,6.8259,0.0636,0.0168,2.63,0.863,60.7,118.3,4.8001,869
11/09/2020 12:20,1.14,5.3368,0.0605,0.0135,2.67,0.836,62.5,124.2,5.0852,866
11/09/2020 20:00,0.83,6.1813,0.0643,0.0178,2.6,0.864,62,120,4.4211,870
11/10/2020 20:00,1.1,4.5721,0.058,0.0168,2.24,0.897,62.3,118,3.7224,854
11/11/2020 20:00,1.1,4.4472,0.0559,0.0133,1.83,0.801,63.2,118.8,3.1039,847
11/12/2020 20:00,2.1,3.2938,0.0491,0.0092,1.47,0.711,60.5,113.4,2.3595,846
11/13/2020 20:00,3.12,3.3068,0.0422,0.0086,1.33,0.774,61.7,115.4,1.6927,841
11/14/2020 20:00,2.61,3.2509,0.0392,0.0023,1.11,0.734,62.1,114.9,1.3236,813
11/15/2020 20:00,5.73,8.1356,0.0528,0.005,1.31,0.735,60.1,115.6,1.182,803
11/16/2020 12:00,6.53,5.4645,0.0494,0.0037,1.04,0.688,59.5,115.9,1.0256,796
11/16/2020 12:43,6.53,5.9288,0.0472,0.0053,0.78,0.673,61.9,116.7,0.9356,811
11/16/2020 20:00,6.12,5.9132,0.0468,0.0085,0.95,0.624,59.7,117.9,0.8619,818
11/17/2020 20:00,6.96,3.4223,0.0508,0.0109,0.62,0.634,62.1,119.3,0.7835,847
11/18/2020 20:00,9.9,4.3397,0.0538,0.0105,0.26,0.675,64.9,129.8,1.135,896
11/19/2020 20:00,10.4,3.9215,0.0643,0.0127,0.16,0.706,74.5,137.8,1.0792,944
11/20/2020 20:00,6.96,4.8989,0.0606,0.0078,0.19,0.697,85.1,142.7,0.6407,996
11/21/2020 20:00,5,5.8862,0.0582,0.0064,0.21,0.683,95.3,144.6,0.4489,903
11/22/2020 20:00,15.5,14.413,0.0735,0.0149,0.32,0.693,82.8,132.9,0.6101,881
11/23/2020 20:00,216,24.128,0.1451,0.0509,4.64,1.101,72.2,117.7,3.105,719
11/24/2020 20:00,138,18.194,0.1324,0.0509,14.31,1.158,38.9,76.1,6.3958,698
11/25/2020 20:00,84.5,11.039,0.1069,0.0452,13.75,1.011,35.5,68.5,6.7046,555
11/26/2020 20:00,620,218.97,0.5304,0.0788,17.12,2.332,27.2,44.6,6.9754,564
11/27/2020 20:00,269,50.771,0.2662,0.0707,17.3,1.674,24.5,41.3,7.3284,626
11/28/2020 20:00,107,23.584,0.1566,0.0593,14.97,1.219,26.5,49.3,7.5631,669
11/29/2020 20:00,57.2,13.369,0.114,0.0521,12.72,0.996,27.9,55.8,7.6162,688
11/30/2020 13:05,42.9,7.9312,0.0994,0.0498,12.23,0.581,31.1,63.7,7.6483,690
11/30/2020 20:00,41.3,12.426,0.1018,0.0403,10.75,0.583,31.1,71.9,7.4163,716
12/01/2020 20:00,74.7,10.974,0.0941,0.0423,9.77,0.54,34.2,76.6,7.0289,703
12/02/2020 20:00,94.9,12.289,0.1113,0.0454,11.42,0.854,35,70.6,7.1486,693
12/03/2020 20:00,124,19.647,0.1066,0.0426,12.1,0.85,32.9,68.1,7.1254,675
12/04/2020 20:00,91.9,15.894,0.0956,0.0342,11.59,0.771,30.3,63.8,7.0409,691
12/05/2020 20:00,59.6,10.803,0.0822,0.035,10.55,0.689,30.1,66,7.129,698
12/06/2020 04:00,51.7,16.528,0.0839,0.0375,10.56,0.716,31.5,69.8,6.9796,725
12/07/2020 13:30,30.8,7.9681,0.0688,0.037,9.84,0.349,34.3,79,6.8331,726
12/07/2020 20:00,28.6,6.9312,0.0727,0.0345,7.22,0.51,26.3,53,6.2123,740
12/08/2020 20:00,21.7,6.7981,0.0598,0.0303,6.93,0.646,28,56.3,5.7999,753
12/09/2020 20:00,16.8,4.9645,0.0583,0.0302,6.56,0.601,30.5,59.6,5.7409,762
12/10/2020 20:00,12.8,7.5967,0.0559,0.0269,6.33,0.564,31.6,62.3,5.5067,765
12/11/2020 20:00,10.4,5.5286,0.0515,0.024,5.97,0.443,32.1,63.6,4.927,756
12/12/2020 20:00,10.4,9.8039,0.054,0.0181,5.43,0.503,31.8,63.6,4.1013,774
12/13/2020 20:00,52.5,11.206,0.0574,0.0194,5.42,0.621,36,67.7,3.7065,734
12/14/2020 12:00,56.4,11.228,0.0875,0.0289,6.57,0.579,32.8,55.9,4.8202,733
12/14/2020 12:45,56.4,14.324,0.0829,0.0296,6.85,0.811,33.4,57.3,4.8546,721
12/14/2020 20:00,49.4,14.224,0.0788,0.0248,8.96,0.68,35.2,67,5.515,715
12/16/2020 20:00,21.7,9.2348,0.0571,0.0218,8.42,0.672,34.6,65.8,5.6091,730
12/18/2020 20:00,15.5,7.619,0.0408,0.0143,7.49,0.75,35.4,71.2,4.4969,757
12/20/2020 20:00,8.85,7.3284,0.0356,0.0087,6.58,0.766,40.3,79.1,3.1354,771
12/22/2020 20:00,16.1,6.993,0.0346,0.0057,6.08,0.517,45.3,83.2,2.1714,754
12/24/2020 20:00,11,6.6313,0.0296,0.0033,5.95,0.505,41.6,83.5,1.8208,791
12/26/2020 20:00,9.9,5.8939,0.0331,0.0017,6.01,0.515,45.6,91.1,1.7039,782
12/28/2020 20:00,6.53,5.2631,0.0267,0.001,5.95,0.477,45.4,91,1.4779,787
12/30/2020 20:00,6.96,5.4347,0.0342,0.001,5.55,0.556,46.5,93.7,0.9822,767
12/31/2020 20:00,11.6,6.9686,0.0332,0,4.99,0.538,45.8,92.2,0.8816,760
01/01/2021 20:00,93.9,25.856,0.0966,0.0205,6.16,0.687,55.7,78.1,2.7471,468
01/02/2021 20:00,757,164.68,0.4634,0.0589,13.33,2.395,22.9,30.3,6.1582,496
01/03/2021 20:00,461,72.007,0.3316,0.0501,12.37,1.941,20.6,33.4,6.359,542
01/04/2021 12:19,294,38.235,0.23,0.0476,12.06,1.297,23,39.6,6.6063,564
01/04/2021 20:00,238,46.558,0.1976,0.0549,10.48,1.291,23.4,43.5,6.7288,625
01/05/2021 20:00,140,26.923,0.1539,0.0624,9.54,1.127,26.9,52.6,6.6881,668
01/06/2021 20:00,88.2,22.624,0.1433,0.0712,9.21,1.032,31.1,62.5,6.9642,689
01/07/2021 20:00,64.5,15.665,0.1116,0.0574,8.84,0.811,32.1,66.7,6.7204,708
01/08/2021 20:00,56.4,17.643,0.1018,0.0548,8.47,0.472,34.1,71,6.4425,714
01/09/2021 20:00,47.8,13.203,0.0795,0.0414,7.77,0.727,32.4,70.1,5.9453,727
01/10/2021 20:00,35.2,8.2872,0.0719,0.0405,7.55,0.648,33.4,73.3,5.6727,733
01/11/2021 12:00,30.8,9.1743,0.0723,0.0387,7.28,0.531,34.2,74.9,5.3214,732
01/11/2021 12:28,31.5,7.772,0.07,0.0415,7.54,0.368,35.8,78.4,5.4292,738
01/11/2021 20:00,29.3,,,0.0347,6.32,,34.2,75.4,4.8739,742
01/12/2021 20:00,27.2,,,0.0298,6.23,,35.2,77,4.7179,753
01/13/2021 20:00,26.6,,,0.0326,5.95,,36.2,79.2,4.221,746
01/14/2021 20:00,23.9,,,0.0223,5.94,,36.5,81.6,3.946,735
01/15/2021 20:00,25.2,,,0.0189,5.54,,35.7,81,3.1871,736
01/16/2021 20:00,33,,,0.0173,5.52,,36,81.1,2.7003,741
01/17/2021 20:00,35.2,,,0.0185,5.47,,41,78.2,2.7858,730
01/18/2021 12:00,31.5,,,0.0195,5.46,,37.4,76.4,2.7466,728
01/18/2021 12:48,30.8,,,0.0203,5.79,,39.3,80.6,2.8584,728
01/18/2021 20:00,30.8,5.3908,0.0464,0.0179,6.42,0.547,36.9,73.3,3.0388,724
01/19/2021 20:00,25.9,5.1746,0.0394,0.0174,6.38,0.561,37.8,73.6,2.8869,726
01/20/2021 20:00,23.3,4.6635,0.0374,0.0167,6.36,0.465,39.3,77,2.5871,734
01/21/2021 20:00,26.6,5.4458,0.0405,0.0165,6.08,0.473,39.3,80.1,2.1724,738
01/22/2021 20:00,24.6,6.3739,0.0369,0.0141,6.17,0.522,40,80.6,2.037,771
01/23/2021 20:00,29.3,7.2321,0.0408,0.014,6.01,0.479,43.6,87.4,1.6673,776
01/24/2021 20:00,16.1,15.762,0.04,0.0111,6.28,0.47,42.6,87.6,1.6673,772
01/25/2021 12:00,13.5,4.5215,0.0296,0.0106,5.79,0.504,39.2,83.6,1.3443,770
01/25/2021 12:37,14.1,2.7285,0.0332,0.01,6.19,0.585,42.2,90.1,1.3736,769
01/25/2021 20:00,13.5,6.1813,0.0304,0.0056,6.09,0.434,41.2,87.9,1.1903,765
01/26/2021 20:00,15.5,4.1987,0.0257,0.0052,5.86,0.381,41.7,89.2,0.9102,768
01/27/2021 20:00,16.8,4.7425,0.0253,0.0053,5.82,0.424,41.9,88.7,0.8252,795
01/28/2021 20:00,17.4,5.3944,0.0344,0.0043,5.64,0.451,47.6,92.8,0.7755,797
01/29/2021 20:00,12.2,3.9893,0.033,0.0048,5.6,0.475,48.1,90.8,0.6237,826
01/30/2021 20:00,8.85,5.3799,0.031,0.0037,5.57,0.459,55.7,96,0.4518,831
01/31/2021 20:00,9.37,4.3263,0.0307,0.0046,5.23,0.402,55.6,96.5,0.3385,819
02/01/2021 12:00,10.4,5.9721,0.0325,0.0048,5.13,0.434,52.6,98.3,0.3339,813
02/01/2021 13:53,11,4.2523,0.0295,0.0038,5.25,0.455,53.2,100,0.2724,804
02/01/2021 20:00,10.4,4.5991,0.0287,0.0044,5.94,0.536,54.3,101.9,0.2573,810
02/02/2021 20:00,8.85,4.8176,0.0293,0.003,5.53,0.588,56.2,100.9,0.167,826
02/03/2021 20:00,8.36,3.2744,0.0307,0.0024,5.49,0.556,58.9,104.1,0.1637,844
02/04/2021 20:00,6.9,4.6022,0.0345,0.0017,5.53,0.596,62.4,109.2,0.1336,876
02/05/2021 20:00,7.58,3.5662,0.0338,0.0031,5.41,0.749,68.6,112,0.1494,908
02/06/2021 20:00,7.79,6.8119,0.0393,0.0031,5.51,0.706,70.8,117.3,0.0777,961
02/07/2021 20:00,6.64,3.4083,0.0385,0.0049,5.46,0.607,79.5,118.7,0.0891,984
02/08/2021 12:00,6.4,4.0295,0.0404,0.0062,5.37,0.685,81.5,116.2,0.1109,983
02/08/2021 12:36,6.4,5.3619,0.0383,0.0051,5.78,0.657,88.2,125.7,0.1028,976
02/08/2021 20:00,6.25,8.1301,0.0433,0.0049,5.48,0.568,84.5,120.8,0.0926,987
02/09/2021 20:00,6.33,7.6239,0.0445,0.006,5.5,0.622,87.7,125.3,0.0975,992
02/10/2021 20:00,6.44,6.4143,0.0455,0.007,5.53,0.54,91.6,127.1,0.0912,1044
02/11/2021 20:00,6.07,6.2587,0.0468,0.0108,5.51,0.615,92.9,127.3,0.1,1042
02/12/2021 20:00,5.81,4.8109,0.0515,0.0128,5.16,0.641,87,123,0.0992,1034
02/13/2021 20:00,5.43,4.6511,0.053,0.0141,5.02,0.629,84.3,123.2,0.1723,1032
02/14/2021 20:00,5.99,4.7425,0.0535,0.0161,4.64,0.579,81,121.7,0.1043,1034
02/15/2021 12:00,5.99,5.7877,0.0534,0.0169,4.62,0.632,81.1,125.7,0.1136,1032
02/15/2021 12:55,5.99,3.4506,0.0506,0.0185,4.8,0.584,84.4,130.5,0.1298,1026
02/15/2021 20:00,6.17,7.6708,0.0479,0.0173,4.1,0.706,72.3,112.8,0.1879,1030
02/16/2021 20:00,8.97,7.1708,0.0453,0.0187,4.17,0.648,75.8,116.1,0.1908,1023
02/17/2021 20:00,10.1,4.5811,0.0529,0.0243,3.91,0.723,74.7,116.6,0.2109,1007
02/18/2021 20:00,5.13,6.0241,0.0497,0.0221,3.74,0.687,72.3,113.1,0.2429,997
02/19/2021 20:00,4.74,4.5721,0.0558,0.0234,3.55,0.703,72.2,112.7,0.2736,985
02/20/2021 20:00,4.74,4.7945,0.0561,0.0251,3.35,0.715,69.6,110.4,0.2689,984
02/21/2021 20:00,4.89,5.188,0.0557,0.0257,3.2,0.8,71.9,111.6,0.3062,998
02/22/2021 12:00,5.17,3.984,0.0568,0.024,3.15,0.824,72.5,111.2,0.3619,995
02/22/2021 12:49,5.17,3.4459,0.0503,0.0268,3.24,0.831,75,114.8,0.3269,994
02/22/2021 20:00,6.15,5.1314,0.061,0.0163,3.29,0.78,80.1,120.5,0.2951,975
02/23/2021 20:00,11,6.9356,0.0849,0.0341,3.09,0.905,79.3,118.3,0.4704,885
02/24/2021 20:00,60.7,12.25,0.1402,0.0743,4.88,1.035,74.3,103.8,2.1809,689
02/25/2021 04:00,60.7,104.96,0.2363,0.0536,10.74,1.566,64.3,44.5,4.7235,525
02/25/2021 12:00,328,116.72,0.2703,0.0545,13.24,1.642,35.2,28.2,5.5866,484
02/25/2021 20:00,596,122.15,0.2782,0.0531,11.91,1.432,29.2,25.2,5.6435,469
02/26/2021 20:00,653,101.63,0.3021,0.0416,11.21,1.449,22.5,26.7,5.6812,491
02/27/2021 12:00,644,109.87,0.2831,0.0443,11.28,1.46,22.1,28.5,5.7323,431
02/27/2021 20:00,896,217.46,0.4777,0.0437,10.85,1.941,18.5,22.9,5.7892,374
02/28/2021 04:00,1050,212.61,0.5377,0.0561,9.5,2.394,15.1,18.3,5.7167,357
02/28/2021 12:00,1130,128.97,0.4607,0.0661,8.99,1.858,14.1,17.6,5.8255,378
02/28/2021 20:00,1020,95.914,0.408,0.066,9.51,1.552,15.5,20.6,6.0803,403
03/01/2021 12:00,682,71.048,0.3362,0.0563,9.05,1.773,16.3,22.7,6.1141,406
03/01/2021 12:49,665,50,0.3187,0.0564,9.13,1.423,16.6,23.2,5.9872,426
03/01/2021 20:00,516,74.968,0.3216,0.0791,9.93,1.558,17.7,24.2,6.0034,527
03/02/2021 20:00,230,44.578,0.2079,0.0704,9.99,1.186,23.2,34.7,5.9557,606
03/03/2021 20:00,145,30.124,0.1344,0.0585,9.72,0.922,28.4,44.8,5.8409,643
03/04/2021 20:00,95.9,23.605,0.1157,0.0536,9.06,0.871,31.1,50.5,5.289,668
03/05/2021 20:00,65.4,18.483,0.1106,0.0437,8.7,0.82,33.3,55.5,4.9964,685
03/06/2021 20:00,54.1,22.561,0.1098,0.0561,7.92,0.767,32.3,55,4.5543,698
03/07/2021 20:00,41.3,18.995,0.0935,0.0332,8.04,0.543,34.4,61.1,4.0616,706
03/08/2021 12:00,35.2,19.607,0.0904,0.0313,7.98,0.624,35.6,64.8,3.7181,709
03/08/2021 12:53,34.4,11.188,0.087,0.0415,8.29,0.692,37.3,68.1,3.8519,698
03/08/2021 20:00,33,14.223,0.0777,0.0334,7.08,0.648,33.6,61.8,3.4515,700
03/09/2021 20:00,30,12.132,0.0638,0.0271,6.67,0.65,33.6,62.9,2.6391,695
03/10/2021 20:00,28.6,11.01,0.0598,0.0273,5.46,0.546,30.3,55.8,1.8437,685
03/11/2021 20:00,27.2,13.399,0.0601,0.019,5.9,0.521,34.8,65.5,1.2214,675
03/12/2021 20:00,23.3,14.363,0.0589,0.0146,5.65,0.686,36,67.4,0.81,671
03/13/2021 20:00,16.8,9.6794,0.0572,0.0147,5.23,0.588,36.8,68.5,0.5301,681
03/14/2021 04:00,16.1,14.834,0.053,0.0129,5.17,0.532,36.9,69.2,0.4578,680
03/14/2021 11:05,14.8,5.1646,0.0428,0.0138,5.28,0.603,38.8,72.2,0.4605,681
03/14/2021 12:00,14.8,8.0753,0.0493,0.0081,5.15,0.526,38.4,74.2,0.49,685
03/15/2021 12:00,12.2,8.7995,0.0455,0.0086,4.9,0.488,40.7,77.1,0.3572,690
03/16/2021 12:00,12.8,8.0917,0.0446,0.0078,4.82,0.474,41.5,77.7,0.4263,692
03/17/2021 12:00,13.5,7.1197,0.0459,0.0071,4.93,0.427,41.6,78.3,0.3264,691
03/18/2021 12:00,14.8,11.533,0.0479,0.0051,4.87,0.573,41.7,77.5,0.2872,693
03/19/2021 12:00,16.8,7.6977,0.0503,0.014,4.91,0.511,40.8,78.4,0.3173,756
03/20/2021 12:00,61.2,18.742,0.0781,0.0188,5.26,0.652,57.2,74.1,0.5738,722
03/21/2021 12:00,35.2,16.972,0.064,0.009,7.86,0.641,53.8,59.2,1.8079,714
03/21/2021 13:23,34.4,13.063,0.0608,0.0071,8.36,0.73,54.8,61.4,2.0338,691
03/21/2021 20:00,32.2,15.972,0.0637,0.0093,8.76,0.819,47.7,59.9,1.8246,679
03/22/2021 20:00,27.2,13.24,0.048,0.0048,8.48,0.82,43,62.1,0.8934,671
03/23/2021 20:00,24.6,17.301,0.0448,0.0037,7.47,0.522,42.7,66.2,0.3042,662
03/24/2021 20:00,23.3,9.7493,0.0446,0.0038,6.49,0.575,39,65.7,0.1628,664
03/25/2021 20:00,22.5,10.678,0.0529,0.0039,6.03,0.726,38.4,67.5,0.1648,589
03/26/2021 12:00,369,403.65,0.547,0.0258,10.94,1.831,34.2,44.2,3.4561,476
03/26/2021 20:00,723,422.18,0.7414,0.0712,11.64,2.993,25.6,27,5.6805,457
03/27/2021 04:00,664,233.65,0.6221,0.0715,12.63,2.095,21,24.7,6.52,491
03/27/2021 12:00,462,125.45,0.431,0.0697,12.59,2.02,21.3,27.3,6.655,527
03/27/2021 20:00,337,85.485,0.3122,0.0583,12.32,1.554,22.4,31.2,6.5197,602
03/28/2021 20:00,315,67.476,0.2097,0.041,11.68,1.317,27.8,39,6.0591,567
03/29/2021 11:46,337,60.079,0.2642,0.0421,12.45,1.535,27,37.2,6.7313,579
03/29/2021 12:00,334,66.094,0.2351,0.0404,12.77,1.467,25.5,37.4,6.6534,634
03/30/2021 12:00,149,35.268,0.1245,0.032,11.47,0.904,27.8,45,6.1207,662
03/31/2021 12:00,93.9,30.124,0.0914,0.0258,10.25,0.736,29.4,50.8,4.9446,676
04/01/2021 12:00,59.6,15.602,0.0662,0.0191,9.42,0.693,31.1,55,3.7706,680
04/02/2021 12:00,41.3,10.245,0.0483,0.0117,8.9,0.601,31.2,57.3,3.1413,683
04/03/2021 12:00,33.7,8.9171,0.0418,0.0095,8.57,0.673,32.6,61,2.5195,676
04/04/2021 12:00,30.8,10.921,0.0395,0.0047,8.13,0.625,33.9,62.4,1.5787,670
04/05/2021 12:45,27.2,6.8587,0.0332,0.0022,8.08,0.682,36,66.2,1.025,658
04/05/2021 20:00,26.6,9.9644,0.0407,0.0011,7.03,0.555,33.3,63.7,0.8323,646
04/06/2021 20:00,23.9,9.849,0.035,0,6.53,0.408,34.2,65.3,0.4346,634
04/07/2021 20:00,21.7,11.838,0.0372,0.0008,5.88,0.598,33.6,65.6,0.3047,640
04/08/2021 20:00,21,11.795,0.0433,0.0025,5.18,0.734,32.6,63.8,0.371,645
04/09/2021 20:00,22.5,9.0732,0.0511,0.0041,4.9,0.667,34.8,66.7,0.4571,647
