"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,16714.8582421471,16714.8582421471,518160.6,30,31,31,329200467.650086,6765.2410363201,4.32516283870968,4.32516283870968
2,16714.8582421471,16714.8582421471,518160.6,10.0621565753993,31,31,266545853.963871,11458.2728953422,4.32516283870968,4.32516283870968
3,16714.8582421471,16714.8582421471,518160.6,3.00358293897934,31,31,123770942.939809,20415.3856541974,4.32516283870968,4.32516283870968
4,16714.8582421471,16714.8582421471,518160.6,2.81150839113182,31,31,119716421.581946,21577.023991396,4.32516283870968,4.32516283870968
5,16714.8582421471,16714.8582421471,518160.7,2.6196748187732,31,31,115998641.895073,23027.1224162618,4.32516283870968,4.32516283870968
6,16714.8582421471,16714.8582421471,518160.7,2.61085547921009,31,31,115803178.643631,23099.0480434655,4.32516283870968,4.32516283870968
7,16714.8582421471,16714.8582421471,518160.7,2.6091763098154,31,31,115765928.097107,23112.8217722008,4.32516283870968,4.32516283870968
8,16714.8582421471,16714.8582421471,518160.5,2.60852638721585,31,31,115751508.623321,23118.1598876079,4.32516283870968,4.32516283870968
9,16714.8582421471,16714.8582421471,518160.6,2.6085439045556,31,31,115751897.295747,23118.0159596177,4.32516283870968,4.32516283870968
