"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,27,30,NA,NA,NA,NA,NA,NA,NA,NA
1,7,19,27,30,NA,NA,NA,NA,NA,NA,NA
1,7,12,19,27,30,NA,NA,NA,NA,NA,NA
1,7,17,20,24,27,30,NA,NA,NA,NA,NA
1,7,12,17,20,24,27,30,NA,NA,NA,NA
1,4,7,12,17,20,24,27,30,NA,NA,NA
1,4,7,11,14,17,20,24,27,30,NA,NA
