"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,25,31,NA,NA,NA,NA,NA,NA,NA,NA
1,5,8,19,31,NA,NA,NA,NA,NA,NA,NA
1,5,8,19,25,31,NA,NA,NA,NA,NA,NA
1,5,8,19,25,28,31,NA,NA,NA,NA,NA
1,5,8,14,18,25,28,31,NA,NA,NA,NA
1,5,8,11,14,18,25,28,31,NA,NA,NA
1,5,8,11,14,18,21,25,28,31,NA,NA
