"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,1317.44124942336,1317.44124942336,39523.2,29,30,30,386834.199930291,236.213933141478,0.473645674666667,0.473645674666667
2,1,1550.30602264094,1550.30602264094,26355.2,16,17,17,230.838031095789,136.886012053812,0.582992941176471,0.582992941176471
2,2,1012.92577675422,1012.92577675422,13168,12,13,13,572.110720757211,195.574710572465,0.330653095384615,0.330653095384615
3,1,2075.671277568,2075.671277568,6227,2,3,3,1061.82850407254,297.419707317474,0.745675733333333,0.745675733333333
3,2,1437.727753728,1437.727753728,20128.2,13,14,14,123.889963263174,93.3689101086007,0.548132342857143,0.548132342857143
3,3,1012.92577675422,1012.92577675422,13168,12,13,13,572.110720757211,195.574710572465,0.330653095384615,0.330653095384615
4,1,2075.671277568,2075.671277568,6227,2,3,3,1061.82850407254,297.419707317474,0.745675733333333,0.745675733333333
4,2,1437.727753728,1437.727753728,20128.2,13,14,14,123.889963263174,93.3689101086007,0.548132342857143,0.548132342857143
4,3,1021.0467213312,1021.0467213312,9189.4,8,9,9,625.151397047837,183.463722319391,0.342318648888889,0.342318648888889
4,4,994.653651456,994.653651456,3978.6,3,4,4,1668.05674814532,300.169014664487,0.3044056,0.3044056
5,1,2075.671277568,2075.671277568,6227,2,3,3,1061.82850407254,297.419707317474,0.745675733333333,0.745675733333333
5,2,1437.727753728,1437.727753728,20128.2,13,14,14,123.889963263174,93.3689101086007,0.548132342857143,0.548132342857143
5,3,1345.043469312,1345.043469312,4035.1,2,3,3,4285.59992357567,597.514384585937,0.434190933333333,0.434190933333333
5,4,859.0483473408,859.0483473408,5154.3,5,6,6,31.5561086581164,38.7471178809937,0.296382506666667,0.296382506666667
5,5,994.653651456,994.653651456,3978.6,3,4,4,1668.05674814532,300.169014664487,0.3044056,0.3044056
6,1,1988.6711943168,1988.6711943168,9943.4,4,5,5,680.487634986028,181.066963670527,0.72491008,0.72491008
6,2,1447.575204096,1447.575204096,11580.6,7,8,8,110.893383461556,75.2932291804379,0.5627964,0.5627964
6,3,1207.811195136,1207.811195136,4831.2,3,4,4,85.4825590423583,67.9515247669825,0.4459896,0.4459896
6,4,1345.043469312,1345.043469312,4035.1,2,3,3,4285.59992357567,597.514384585937,0.434190933333333,0.434190933333333
6,5,859.0483473408,859.0483473408,5154.3,5,6,6,31.5561086581164,38.7471178809937,0.296382506666667,0.296382506666667
6,6,994.653651456,994.653651456,3978.6,3,4,4,1668.05674814532,300.169014664487,0.3044056,0.3044056
7,1,2075.671277568,2075.671277568,6227,2,3,3,1061.82850407254,297.419707317474,0.745675733333333,0.745675733333333
7,2,1601.56066801371,1601.56066801371,11210.9,6,7,7,123.113355336338,77.5877795338491,0.610833828571429,0.610833828571429
7,3,1362.006365184,1362.006365184,4086,2,3,3,436.458402509411,190.683880549356,0.5380192,0.5380192
7,4,1207.811195136,1207.811195136,4831.2,3,4,4,85.4825590423583,67.9515247669825,0.4459896,0.4459896
7,5,1345.043469312,1345.043469312,4035.1,2,3,3,4285.59992357567,597.514384585937,0.434190933333333,0.434190933333333
7,6,859.0483473408,859.0483473408,5154.3,5,6,6,31.5561086581164,38.7471178809937,0.296382506666667,0.296382506666667
7,7,994.653651456,994.653651456,3978.6,3,4,4,1668.05674814532,300.169014664487,0.3044056,0.3044056
8,1,2075.671277568,2075.671277568,6227,2,3,3,1061.82850407254,297.419707317474,0.745675733333333,0.745675733333333
8,2,1777.02644736,1777.02644736,5331.1,2,3,3,341.982694356765,168.789185305306,0.670164266666667,0.670164266666667
8,3,1469.961333504,1469.961333504,5879.8,3,4,4,71.7780333330725,62.2667539959394,0.566336,0.566336
8,4,1362.006365184,1362.006365184,4086,2,3,3,436.458402509411,190.683880549356,0.5380192,0.5380192
8,5,1207.811195136,1207.811195136,4831.2,3,4,4,85.4825590423583,67.9515247669825,0.4459896,0.4459896
8,6,1345.043469312,1345.043469312,4035.1,2,3,3,4285.59992357567,597.514384585937,0.434190933333333,0.434190933333333
8,7,859.0483473408,859.0483473408,5154.3,5,6,6,31.5561086581164,38.7471178809937,0.296382506666667,0.296382506666667
8,8,994.653651456,994.653651456,3978.6,3,4,4,1668.05674814532,300.169014664487,0.3044056,0.3044056
9,1,2075.671277568,2075.671277568,6227,2,3,3,1061.82850407254,297.419707317474,0.745675733333333,0.745675733333333
9,2,1777.02644736,1777.02644736,5331.1,2,3,3,341.982694356765,168.789185305306,0.670164266666667,0.670164266666667
9,3,1469.961333504,1469.961333504,5879.8,3,4,4,71.7780333330725,62.2667539959394,0.566336,0.566336
9,4,1362.006365184,1362.006365184,4086,2,3,3,436.458402509411,190.683880549356,0.5380192,0.5380192
9,5,1207.811195136,1207.811195136,4831.2,3,4,4,85.4825590423583,67.9515247669825,0.4459896,0.4459896
9,6,1345.043469312,1345.043469312,4035.1,2,3,3,4285.59992357567,597.514384585937,0.434190933333333,0.434190933333333
9,7,884.4926911488,884.4926911488,2653.5,2,3,3,20.8456856281745,41.6726044812998,0.30298976,0.30298976
9,8,833.6040035328,833.6040035328,2500.8,2,3,3,123.204997682236,101.311026239406,0.289775253333333,0.289775253333333
9,9,994.653651456,994.653651456,3978.6,3,4,4,1668.05674814532,300.169014664487,0.3044056,0.3044056
