"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,24,27,30,NA,NA,NA,NA,NA,NA,NA,NA
1,21,24,27,30,NA,NA,NA,NA,NA,NA,NA
1,18,21,24,27,30,NA,NA,NA,NA,NA,NA
1,15,18,17,23,26,30,NA,NA,NA,NA,NA
1,8,12,16,20,23,27,30,NA,NA,NA,NA
1,6,9,12,16,20,23,27,30,NA,NA,NA
1,5,8,12,15,18,21,24,27,30,NA,NA
