"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,212.68984075776,212.68984075776,6380.7,29,30,30,1207.45564765083,13.1971050309569,0.0561144586666667,0.0561144586666667
2,1,228.4853142528,228.4853142528,1370.9,5,6,6,0.435638905346122,4.55261590858494,0.0589933333333333,0.0589933333333333
2,2,208.740972384,208.740972384,5009.8,23,24,24,1.71833983695263,13.5703318568331,0.05539474,0.05539474
3,1,228.4853142528,228.4853142528,1370.9,5,6,6,0.435638905346122,4.55261590858494,0.0589933333333333,0.0589933333333333
3,2,205.8137515008,205.8137515008,1852.3,8,9,9,0.726569776598973,6.25455278225764,0.05521776,0.05521776
3,3,210.49730491392,210.49730491392,3157.5,14,15,15,4.08520335591797,17.378736029878,0.055500928,0.055500928
4,1,228.4853142528,228.4853142528,1370.9,5,6,6,0.435638905346122,4.55261590858494,0.0589933333333333,0.0589933333333333
4,2,208.59224122368,208.59224122368,2085.9,9,10,10,0.602241347608541,5.85176401606699,0.05592568,0.05592568
4,3,231.180620544,231.180620544,693.5,2,3,3,9.89166960924388,28.7063088573965,0.05946528,0.05946528
4,4,202.756278486109,202.756278486109,2230.3,10,11,11,5.86193399107,18.7652951020008,0.05380192,0.05380192
5,1,228.4853142528,228.4853142528,1370.9,5,6,6,0.435638905346122,4.55261590858494,0.0589933333333333,0.0589933333333333
5,2,196.0529505408,196.0529505408,784.2,3,4,4,0.548376407335497,5.44251744616371,0.05203212,0.05203212
5,3,216.9517683456,216.9517683456,1301.7,5,6,6,0.68497269018516,5.70866174933288,0.0585213866666667,0.0585213866666667
5,4,231.180620544,231.180620544,693.5,2,3,3,9.89166960924388,28.7063088573965,0.05946528,0.05946528
5,5,202.756278486109,202.756278486109,2230.3,10,11,11,5.86193399107,18.7652951020008,0.05380192,0.05380192
6,1,228.4853142528,228.4853142528,1370.9,5,6,6,0.435638905346122,4.55261590858494,0.0589933333333333,0.0589933333333333
6,2,196.0529505408,196.0529505408,784.2,3,4,4,0.548376407335497,5.44251744616371,0.05203212,0.05203212
6,3,212.0117326848,212.0117326848,636,2,3,3,0.818407934797873,8.25709854696643,0.0575774933333333,0.0575774933333333
6,4,221.8918040064,221.8918040064,665.7,2,3,3,0.33799110681676,5.30634140716812,0.05946528,0.05946528
6,5,231.180620544,231.180620544,693.5,2,3,3,9.89166960924388,28.7063088573965,0.05946528,0.05946528
6,6,202.756278486109,202.756278486109,2230.3,10,11,11,5.86193399107,18.7652951020008,0.05380192,0.05380192
7,1,231.6250810368,231.6250810368,694.9,2,3,3,0.581106811984849,6.95777748212299,0.05946528,0.05946528
7,2,225.3455474688,225.3455474688,676,2,3,3,0.0272584568385747,1.50693036836162,0.0585213866666667,0.0585213866666667
7,3,196.0529505408,196.0529505408,784.2,3,4,4,0.548376407335497,5.44251744616371,0.05203212,0.05203212
7,4,212.0117326848,212.0117326848,636,2,3,3,0.818407934797873,8.25709854696643,0.0575774933333333,0.0575774933333333
7,5,221.8918040064,221.8918040064,665.7,2,3,3,0.33799110681676,5.30634140716812,0.05946528,0.05946528
7,6,231.180620544,231.180620544,693.5,2,3,3,9.89166960924388,28.7063088573965,0.05946528,0.05946528
7,7,202.756278486109,202.756278486109,2230.3,10,11,11,5.86193399107,18.7652951020008,0.05380192,0.05380192
8,1,231.6250810368,231.6250810368,694.9,2,3,3,0.581106811984849,6.95777748212299,0.05946528,0.05946528
8,2,225.3455474688,225.3455474688,676,2,3,3,0.0272584568385747,1.50693036836162,0.0585213866666667,0.0585213866666667
8,3,196.0529505408,196.0529505408,784.2,3,4,4,0.548376407335497,5.44251744616371,0.05203212,0.05203212
8,4,212.0117326848,212.0117326848,636,2,3,3,0.818407934797873,8.25709854696643,0.0575774933333333,0.0575774933333333
8,5,221.8918040064,221.8918040064,665.7,2,3,3,0.33799110681676,5.30634140716812,0.05946528,0.05946528
8,6,231.180620544,231.180620544,693.5,2,3,3,9.89166960924388,28.7063088573965,0.05946528,0.05946528
8,7,219.6531910656,219.6531910656,659,2,3,3,7.38762615987149,24.8081858871388,0.0585213866666667,0.0585213866666667
8,8,196.4199362688,196.4199362688,1571.4,7,8,8,11.2666232293634,23.9993783245841,0.05203212,0.05203212
9,1,231.6250810368,231.6250810368,694.9,2,3,3,0.581106811984849,6.95777748212299,0.05946528,0.05946528
9,2,225.3455474688,225.3455474688,676,2,3,3,0.0272584568385747,1.50693036836162,0.0585213866666667,0.0585213866666667
9,3,196.0529505408,196.0529505408,784.2,3,4,4,0.548376407335497,5.44251744616371,0.05203212,0.05203212
9,4,212.0117326848,212.0117326848,636,2,3,3,0.818407934797873,8.25709854696643,0.0575774933333333,0.0575774933333333
9,5,221.8918040064,221.8918040064,665.7,2,3,3,0.33799110681676,5.30634140716812,0.05946528,0.05946528
9,6,231.180620544,231.180620544,693.5,2,3,3,9.89166960924388,28.7063088573965,0.05946528,0.05946528
9,7,219.6531910656,219.6531910656,659,2,3,3,7.38762615987149,24.8081858871388,0.0585213866666667,0.0585213866666667
9,8,180.0921295872,180.0921295872,540.3,2,3,3,0.403636526186905,5.7987953514264,0.04813856,0.04813856
9,9,206.21662027776,206.21662027776,1031.1,4,5,5,34.2544471925287,40.6244581539847,0.054368256,0.054368256
