"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,19,31,NA,NA,NA,NA,NA,NA,NA,NA
1,5,19,27,31,NA,NA,NA,NA,NA,NA,NA
1,5,15,19,27,31,NA,NA,NA,NA,NA,NA
1,5,9,14,19,27,31,NA,NA,NA,NA,NA
1,5,9,14,19,23,27,31,NA,NA,NA,NA
1,4,7,10,14,19,23,27,31,NA,NA,NA
1,4,7,10,14,18,21,24,28,31,NA,NA
