"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,17,31,NA,NA,NA,NA,NA,NA,NA,NA
1,4,17,21,31,NA,NA,NA,NA,NA,NA,NA
1,4,17,20,23,31,NA,NA,NA,NA,NA,NA
1,4,7,17,20,23,31,NA,NA,NA,NA,NA
1,4,7,17,20,23,27,31,NA,NA,NA,NA
1,4,8,13,17,20,23,27,31,NA,NA,NA
1,4,7,10,13,17,20,23,27,31,NA,NA
