"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,15180.0445379323,15120.8348156566,468745.9,23,24,31,2130390264.80492,19909.2216517984,2.22955689323011,2.60242227108889
2,15455.2963263991,15435.1356193158,478489.2,12.5205777871278,24,31,1203484529.71386,21263.2252649526,2.22955689323011,2.41214809316923
3,15455.2963263991,15435.1356193158,478489.2,10.323953553503,24,31,251374873.096352,10948.0333899643,2.22955689323011,2.41214809316923
4,15455.2963263991,15435.1356193158,478489.2,9.41011122962531,24,31,239424987.550213,11335.2854261886,2.22955689323011,2.41214809316923
5,15683.5572174916,15680.7446888899,486103.1,5.80588754815729,24,31,184002205.374166,13887.537802145,2.22955689323011,2.27793112208172
6,15683.5572174916,15680.7446888899,486103.1,5.10151554228591,24,31,172052319.828028,14839.451592002,2.22955689323011,2.27793112208172
7,15615.2853893319,15600.2466539063,483607.6,5.29233606755432,24,31,176104186.717294,14585.3339325082,2.22955689323011,2.26801750174624
