"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,18386.4977913024,18284.4403179112,548533.2,20,21,30,3100141667.31451,25970.6288808172,4.33138334951111,5.68029389587302
2,1,19487.7637855696,19338.1684439294,444777.9,13,14,23,4114578.98996546,27954.1782205004,4.91389843362319,7.31173823580952
2,2,14343.2057085169,14343.2057085169,100402.4,6,7,7,369695.929781468,4251.70451000176,2.417405216,2.417405216
3,1,15484.7861481877,15348.3169929788,306966.3,10,11,20,1936180.37496102,19608.535286338,3.313384164,5.05566860072727
3,2,48687.3731110912,48687.3731110912,146062.1,2,3,3,43823999.4815939,60422.4814494166,15.5839935644444,15.5839935644444
3,3,14343.2057085169,14343.2057085169,100402.4,6,7,7,369695.929781468,4251.70451000176,2.417405216,2.417405216
4,1,8898.80794115188,8901.08575182868,115714.1,3,4,13,11175.1999734779,2525.05860057263,1.17013730461538,1.139114072
4,2,32178.2203430043,32178.2203430043,225247.5,6,7,7,6922609.0013877,18398.2129196569,7.29369976,7.29369976
4,3,48687.3731110912,48687.3731110912,146062.1,2,3,3,43823999.4815939,60422.4814494166,15.5839935644444,15.5839935644444
4,4,14343.2057085169,14343.2057085169,100402.4,6,7,7,369695.929781468,4251.70451000176,2.417405216,2.417405216
5,1,8898.80794115188,8901.08575182868,115714.1,3,4,13,11175.1999734779,2525.05860057263,1.17013730461538,1.139114072
5,2,38562.705892393,38562.705892393,115688.1,2,3,3,8001113.80954976,25817.7134418368,9.80176593066667,9.80176593066667
5,3,27389.8561809629,27389.8561809629,109559.4,3,4,4,1641274.5615703,9415.66651105331,5.412650132,5.412650132
5,4,48687.3731110912,48687.3731110912,146062.1,2,3,3,43823999.4815939,60422.4814494166,15.5839935644444,15.5839935644444
5,5,14343.2057085169,14343.2057085169,100402.4,6,7,7,369695.929781468,4251.70451000176,2.417405216,2.417405216
6,1,8898.80794115188,8901.08575182868,115714.1,3,4,13,11175.1999734779,2525.05860057263,1.17013730461538,1.139114072
6,2,38562.705892393,38562.705892393,115688.1,2,3,3,8001113.80954976,25817.7134418368,9.80176593066667,9.80176593066667
6,3,27389.8561809629,27389.8561809629,109559.4,3,4,4,1641274.5615703,9415.66651105331,5.412650132,5.412650132
6,4,48687.3731110912,48687.3731110912,146062.1,2,3,3,43823999.4815939,60422.4814494166,15.5839935644444,15.5839935644444
6,5,17418.0071061504,17418.0071061504,52254,2,3,3,613773.652029268,7150.66895820404,3.13986117333333,3.13986117333333
6,6,12037.1046602918,12037.1046602918,48148.4,3,4,4,63712.8635801041,1855.12855927064,1.875563248,1.875563248
