"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
7,23131.7501101597,23131.7501101597,717084.3,5.8738358856273,31,31,992675077.06774,31976.1591980795,7.34661259337634,7.34661259337634
