"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,23,29,NA,NA,NA,NA,NA,NA,NA,NA
1,15,23,26,29,NA,NA,NA,NA,NA,NA,NA
1,15,18,23,26,29,NA,NA,NA,NA,NA,NA
1,4,15,18,23,26,29,NA,NA,NA,NA,NA
1,4,7,10,13,19,24,31,NA,NA,NA,NA
1,4,7,10,14,18,22,25,31,NA,NA,NA
1,4,7,10,14,18,22,25,28,31,NA,NA
