"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,27,30,NA,NA,NA,NA,NA,NA,NA,NA
1,13,16,27,30,NA,NA,NA,NA,NA,NA,NA
1,5,13,16,27,30,NA,NA,NA,NA,NA,NA
1,6,9,13,16,27,30,NA,NA,NA,NA,NA
1,4,7,10,13,16,27,30,NA,NA,NA,NA
1,4,7,10,13,16,20,27,30,NA,NA,NA
1,4,7,10,13,16,21,24,27,30,NA,NA
