"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
8,1.55527938687418,1.55527938687418,46.7,3.00450376990656,30,30,68.2268079921958,15.1524905140638,0.0830702588693333,0.0830702588693333
