"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,23,28,NA,NA,NA,NA,NA,NA,NA,NA
1,10,19,23,28,NA,NA,NA,NA,NA,NA,NA
1,5,10,19,23,28,NA,NA,NA,NA,NA,NA
1,5,10,18,21,24,28,NA,NA,NA,NA,NA
1,5,8,11,18,21,24,28,NA,NA,NA,NA
1,5,8,11,15,18,21,24,28,NA,NA,NA
1,5,9,12,15,18,21,24,27,30,NA,NA
