"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,23,29,NA,NA,NA,NA,NA,NA,NA,NA
1,10,20,23,29,NA,NA,NA,NA,NA,NA,NA
1,10,19,22,25,29,NA,NA,NA,NA,NA,NA
1,5,10,19,22,25,29,NA,NA,NA,NA,NA
1,5,10,13,19,22,25,29,NA,NA,NA,NA
1,5,8,11,14,19,22,25,29,NA,NA,NA
1,4,8,11,14,17,20,24,27,31,NA,NA
