"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,26,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,25,31,NA,NA,NA,NA,NA,NA,NA,NA
1,4,7,25,31,NA,NA,NA,NA,NA,NA,NA
1,4,7,24,27,31,NA,NA,NA,NA,NA,NA
1,4,7,21,24,27,31,NA,NA,NA,NA,NA
1,4,7,12,21,24,27,31,NA,NA,NA,NA
1,4,7,13,16,21,24,27,31,NA,NA,NA
1,4,7,10,13,16,21,24,27,31,NA,NA
