"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,48.6661043834885,48.2186131272635,17599.8,46,47,365,6349814.09631039,747.864364593349,2.92330790042427,2.86193680204255
2,53.2116324452014,53.3171904620624,19460.8,44.0167589567148,47,365,2413932.38821487,471.957744285189,2.92330790042427,2.82864935154998
3,47.9314662333606,47.9846174730759,17514.4,28.8826763784509,47,365,930186.146465278,367.10046076918,2.92330790042427,2.92769902723755
4,48.587425307262,48.639628753594,17753.5,31.1540094528529,47,365,338034.6880604,212.404260837,2.92330790042427,2.97053620368115
5,50.0347839754142,50.2731802674782,18349.8,27.3418062019798,47,365,221111.110382886,184.407761526975,2.92330790042427,2.90776773144981
6,49.545257510447,49.8167924051061,18183.1,14.8134335000743,47,365,195279.580155381,244.992181139637,2.92330790042427,2.85013851296073
7,49.5809525793573,49.8976019707443,18212.5,9.95024987700902,47,365,207384.635916228,321.890352530106,2.92330790042427,2.82193215500173
8,49.5728240244469,49.8221374962363,18185.1,18.00588623801,47,365,203386.320163104,223.281828023201,2.92330790042427,2.78945989687087
9,49.3747748434048,49.6822649928926,18134.1,9.58920088490965,47,365,181372.060217692,308.222270571441,2.92330790042427,2.77116291368103
10,49.5076962227582,49.7895675911895,18173.3,6.99102149605873,47,365,146624.785325946,342.537871083403,2.92330790042427,2.6301312969863
11,48.6819929259468,48.923973197871,17857.3,7.30171902405419,47,365,187483.440555166,375.754640588717,2.92330790042427,2.82464812396712
12,49.1540047648923,49.3928472085265,18028.4,6.93507909770722,47,365,170671.799173584,371.656769023682,2.92330790042427,2.93954004885479
