"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,34.2928926709765,34.2925429714166,12516.8,362,363,365,402712.020905234,65.5911935459106,2.2361742695379,2.24849186364004
2,34.2928803012347,34.2930370880012,12517,262.588120605358,363,365,246335.386521584,60.3087376013107,2.2361742695379,2.25343801679611
3,34.2929314836472,34.2936801300377,12517.2,229.016546814853,363,365,109782.480469978,43.1402158511668,2.2361742695379,2.23764162140315
4,34.2929314836472,34.2936801300377,12517.3,236.566607762397,363,365,65439.620591693,32.7656862169878,2.2361742695379,2.23764162140315
5,34.2929314836472,34.2936801300377,12517.2,169.104063205241,363,365,64529.7400402794,38.562950590318,2.2361742695379,2.23764162140315
6,34.2929314836472,34.2936801300377,12517.3,133.836797011099,363,365,54787.867299992,40.0172540430381,2.2361742695379,2.23764162140315
7,34.2929314836472,34.2936801300377,12517.3,131.238269653461,363,365,40571.3996520195,34.7817200711196,2.2361742695379,2.23764162140315
8,34.2929486705072,34.2929506680044,12517,119.413513516786,363,365,37691.0697784024,35.1774329134502,2.2361742695379,2.23617864525457
9,34.2929500124001,34.2929502347115,12516.9,93.0758188263004,363,365,38422.6023066405,40.3465306221023,2.2361742695379,2.23618246836231
10,34.2929513900928,34.2929513900928,12516.9,76.2120504691289,363,365,42592.978629395,47.0820747622763,2.2361742695379,2.23617329978447
11,34.2929348555638,34.2929376441633,12516.9,110.666931808872,363,365,30167.577447853,32.7178227033527,2.2361742695379,2.23618607010604
12,34.2929463134663,34.2929504675706,12516.8,111.173069334243,363,365,25974.80857793,30.2884910501722,2.2361742695379,2.23617903210472
13,34.2929314836472,34.2936801300377,12517.2,113.28654387409,363,365,25956.6100096495,29.9879617359804,2.2361742695379,2.23764162140315
14,34.2929485999958,34.2929489176539,12516.9,95.6101150418065,363,365,27856.9151725618,33.8839686409789,2.2361742695379,2.23617252398174
