"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,149.133360130395,149.034681828259,54397.7,42,43,365,8257654.08137649,894.833928954058,5.87602886553425,5.33915239590698
2,156.385692750282,156.615187814393,57164.6,30.7587282691019,43,365,6790850.97356739,958.61137537726,5.87602886553425,5.40203457181064
3,154.432607100183,154.273667248865,56310,21.711343446615,43,365,4998322.25910784,995.83145226615,5.87602886553425,5.23496706370577
4,153.051941663793,152.964353325665,55832,22.3889507276608,43,365,4278016.57775763,905.626849653758,5.87602886553425,5.35351731579909
5,155.186328045749,155.005266520923,56576.8,18.4062089999308,43,365,3867272.89533361,961.487484773251,5.87602886553425,5.22363918352804
6,157.839477806117,157.629681585762,57534.8,12.8510894399623,43,365,3642780.13713209,1151.55896419202,5.87602886553425,5.34006099511275
7,160.174070724523,160.204381957174,58474.7,12.0917378345438,43,365,3363275.66517174,1148.13111414215,5.87602886553425,5.19635938981448
8,159.037000199381,159.140000151702,58086,11.3136092396973,43,365,3005247.42082615,1130.55034291761,5.87602886553425,5.07846522838878
9,158.29852762968,158.313822413219,57784.4,8.96368645730191,43,365,3117484.92581755,1334.9035500637,5.87602886553425,5.006291754603
10,157.920103349119,157.258283888925,57399.2,8.45683208379301,43,365,3185651.81312847,1402.12421818637,5.87602886553425,5.47740737490985
11,154.589064509456,153.821171596995,56144.8,7.52670614162039,43,365,3649254.77478375,1623.42844896993,5.87602886553425,5.49272608488245
12,147.652236690471,146.394853649582,53434.1,6.03484260855259,43,365,6562610.27072214,2548.09812507829,5.87602886553425,6.1152651217505
