"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,39.3914189650206,38.4657900519058,14040,40,41,365,11756337.4076927,1095.69212219181,2.02308091984031,1.5948988675122
2,35.3702595347045,35.4030140894654,12922.1,38.7989687118867,41,365,5540393.82303917,764.472211811047,2.02308091984031,1.70578340634785
3,31.2386684813172,30.7226128489328,11213.7,35.6137283312722,41,365,4499116.43029225,721.118373753886,2.02308091984031,1.65940094272877
4,36.9803310328554,36.3447867622021,13265.8,30.2495469375912,41,365,3409843.45779625,685.442847859759,2.02308091984031,1.88990134690127
5,34.4754147570877,33.6939707281341,12298.3,14.6597362772634,41,365,2471050.47594096,876.862529655854,2.02308091984031,1.883049883685
6,36.6062826200982,36.5365138662606,13335.8,16.8709115340103,41,365,2624680.17139129,832.657915831983,2.02308091984031,1.89872982609785
7,36.1898925025153,36.6722422710506,13385.4,16.2690082630367,41,365,2392500.0596224,811.855268803641,2.02308091984031,1.88173409382074
8,35.3673892556841,35.7162645027802,13036.3,7.59835748124299,41,365,2062860.42869619,1212.67684977018,2.02308091984031,1.92691388994338
9,36.2447808409222,36.5113755746583,13326.6,4.38971224175977,41,365,2091447.9834548,1851.16721355014,2.02308091984031,1.91316588959269
10,35.3059502124913,35.571016288947,12983.5,5.68936395253598,41,365,1674175.70669487,1345.12179798885,2.02308091984031,1.71018604294638
11,33.6825037173078,34.0800925930805,12439.2,8.22409349709997,41,365,4782261.02836746,1750.15535171857,2.02308091984031,1.94266947383379
