"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,9,30,NA,NA,NA,NA,NA,NA,NA,NA
1,4,7,10,30,NA,NA,NA,NA,NA,NA,NA
1,4,7,10,13,30,NA,NA,NA,NA,NA,NA
1,4,7,10,13,17,30,NA,NA,NA,NA,NA
1,4,12,17,21,25,28,31,NA,NA,NA,NA
1,4,7,12,17,21,25,28,31,NA,NA,NA
1,4,8,11,14,17,21,25,28,31,NA,NA
