"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,388.389271432811,388.38252789208,11651.5,28,29,30,7856.76187893481,34.3130292980926,0.105668858666667,0.105455668965517
2,1,336.154187340375,336.150379636254,2689.2,6,7,8,4.12895789333993,16.2387618680603,0.08866698,0.0853549257142857
2,2,407.9719173888,407.9719173888,8975.4,21,22,22,11.0441271119868,33.1788578458761,0.11185136,0.11185136
3,1,336.154187340375,336.150379636254,2689.2,6,7,8,4.12895789333993,16.2387618680603,0.08866698,0.0853549257142857
3,2,489.130811136,489.130811136,4402.2,8,9,9,34.1017887399439,42.8495413296227,0.134976746666667,0.134976746666667
3,3,351.784990948431,351.784990948431,4573.2,12,13,13,14.16643861034,30.7753496040274,0.0958414769230769,0.0958414769230769
4,1,336.154187340375,336.150379636254,2689.2,6,7,8,4.12895789333993,16.2387618680603,0.08866698,0.0853549257142857
4,2,476.3535913728,476.3535913728,4763.5,9,10,10,27.4398639338487,39.4995816718246,0.131389952,0.131389952
4,3,346.4712258048,346.4712258048,2771.8,7,8,8,10.0300285958146,22.6440545263432,0.09238356,0.09238356
4,4,360.0191155968,360.0191155968,1440.1,3,4,4,28.0701261955313,38.9388060920393,0.10194048,0.10194048
5,1,336.154187340375,336.150379636254,2689.2,6,7,8,4.12895789333993,16.2387618680603,0.08866698,0.0853549257142857
5,2,476.3535913728,476.3535913728,4763.5,9,10,10,27.4398639338487,39.4995816718246,0.131389952,0.131389952
5,3,330.6357916416,330.6357916416,1322.5,3,4,4,8.1961275863255,21.0409238221955,0.08636624,0.08636624
5,4,362.306659968,362.306659968,1449.2,3,4,4,9.88426956176071,23.1064240523944,0.09840088,0.09840088
5,5,360.0191155968,360.0191155968,1440.1,3,4,4,28.0701261955313,38.9388060920393,0.10194048,0.10194048
6,1,336.154187340375,336.150379636254,2689.2,6,7,8,4.12895789333993,16.2387618680603,0.08866698,0.0853549257142857
6,2,387.66690288,387.66690288,3101.3,7,8,8,13.4946059219776,26.2653510440569,0.10583404,0.10583404
6,3,670.5970983936,670.5970983936,2011.8,2,3,3,185.383986854886,124.273537551967,0.18689088,0.18689088
6,4,324.3175206912,324.3175206912,973,2,3,3,1.70355382873176,11.9129819186288,0.0840065066666667,0.0840065066666667
6,5,362.306659968,362.306659968,1449.2,3,4,4,9.88426956176071,23.1064240523944,0.09840088,0.09840088
6,6,360.0191155968,360.0191155968,1440.1,3,4,4,28.0701261955313,38.9388060920393,0.10194048,0.10194048
7,1,341.801121504662,341.843704347251,1367.4,2,3,4,5.8572136889701,29.4528159236618,0.08955188,0.08211872
7,2,331.2229688064,331.2229688064,1324.9,3,4,4,7.96815547916006,20.746237662056,0.08778208,0.08778208
7,3,387.66690288,387.66690288,3101.3,7,8,8,13.4946059219776,26.2653510440569,0.10583404,0.10583404
7,4,670.5970983936,670.5970983936,2011.8,2,3,3,185.383986854886,124.273537551967,0.18689088,0.18689088
7,5,324.3175206912,324.3175206912,973,2,3,3,1.70355382873176,11.9129819186288,0.0840065066666667,0.0840065066666667
7,6,362.306659968,362.306659968,1449.2,3,4,4,9.88426956176071,23.1064240523944,0.09840088,0.09840088
7,7,360.0191155968,360.0191155968,1440.1,3,4,4,28.0701261955313,38.9388060920393,0.10194048,0.10194048
8,1,341.801121504662,341.843704347251,1367.4,2,3,4,5.8572136889701,29.4528159236618,0.08955188,0.08211872
8,2,331.2229688064,331.2229688064,1324.9,3,4,4,7.96815547916006,20.746237662056,0.08778208,0.08778208
8,3,419.0640610176,419.0640610176,1676.3,3,4,4,14.7011328474948,28.1796665590493,0.11539096,0.11539096
8,4,356.2697447424,356.2697447424,1425.1,3,4,4,37.7803738995211,45.1745229156245,0.09627712,0.09627712
8,5,670.5970983936,670.5970983936,2011.8,2,3,3,185.383986854886,124.273537551967,0.18689088,0.18689088
8,6,324.3175206912,324.3175206912,973,2,3,3,1.70355382873176,11.9129819186288,0.0840065066666667,0.0840065066666667
8,7,362.306659968,362.306659968,1449.2,3,4,4,9.88426956176071,23.1064240523944,0.09840088,0.09840088
8,8,360.0191155968,360.0191155968,1440.1,3,4,4,28.0701261955313,38.9388060920393,0.10194048,0.10194048
9,1,341.801121504662,341.843704347251,1367.4,2,3,4,5.8572136889701,29.4528159236618,0.08955188,0.08211872
9,2,317.4671204352,317.4671204352,952.4,2,3,3,16.1506351898292,36.6806781148887,0.0840065066666667,0.0840065066666667
9,3,430.5884322816,430.5884322816,1291.8,2,3,3,53.764918400402,66.925565212771,0.117986666666667,0.117986666666667
9,4,374.7780582912,374.7780582912,1124.3,2,3,3,3.42819606616573,16.8995592561042,0.10194048,0.10194048
9,5,352.5754217472,352.5754217472,1057.7,2,3,3,75.7821218055051,79.4558599840004,0.0953332266666667,0.0953332266666667
9,6,670.5970983936,670.5970983936,2011.8,2,3,3,185.383986854886,124.273537551967,0.18689088,0.18689088
9,7,324.3175206912,324.3175206912,973,2,3,3,1.70355382873176,11.9129819186288,0.0840065066666667,0.0840065066666667
9,8,362.306659968,362.306659968,1449.2,3,4,4,9.88426956176071,23.1064240523944,0.09840088,0.09840088
9,9,360.0191155968,360.0191155968,1440.1,3,4,4,28.0701261955313,38.9388060920393,0.10194048,0.10194048
