"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,17,31,NA,NA,NA,NA,NA,NA,NA,NA
1,7,10,17,31,NA,NA,NA,NA,NA,NA,NA
1,6,13,20,19,31,NA,NA,NA,NA,NA,NA
1,7,11,16,20,19,31,NA,NA,NA,NA,NA
1,6,12,16,20,18,22,31,NA,NA,NA,NA
1,7,10,13,16,20,23,28,31,NA,NA,NA
1,7,10,13,16,19,22,25,28,31,NA,NA
