"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
6,17711.1895123712,17711.1895123712,531335.7,4.06635536525189,30,30,9746381.34642088,4270.89101135547,5.01317480888889,5.01317480888889
