"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,28445.2709744367,28444.8966750819,881791.8,27,28,31,124379863.430883,4403.87152206651,9.09106296774194,8.83029068571429
2,28581.4373620132,28581.3603170802,886022.2,23.8809472225581,28,31,23358285.0892364,2041.72684101272,9.09106296774194,8.7244126046083
3,28363.2230390752,28363.1239462182,879256.8,22.2845392063529,28,31,9969894.28505896,1386.13080230945,9.09106296774194,9.14101180997067
4,28363.2230390752,28363.1239462182,879256.8,18.9402040832627,28,31,8901776.48395476,1435.20204372165,9.09106296774194,9.14101180997067
5,28340.9257624243,28340.7278082179,878562.6,16.6472804006815,28,31,8428555.73660669,1503.6642547139,9.09106296774194,9.16422992516129
6,28340.9257624243,28340.7278082179,878562.6,15.4655138598804,28,31,8108432.15108432,1539.30273930991,9.09106296774194,9.16422992516129
7,28340.9257624243,28340.7278082179,878562.6,13.5075141397401,28,31,8071594.29500667,1663.65680517249,9.09106296774194,9.16422992516129
8,28340.9257624243,28340.7278082179,878562.6,12.8573655004317,28,31,7967635.96032299,1702.57636262566,9.09106296774194,9.16422992516129
