"Date","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
"2001-10-01","0.226361788036301","0.226361788036301","0.22636","0","1","1","1e+99","NaN","0.06876451712","0.06876451712"
"2001-10-02","0.166562515684454","0.166562515684454","0.16656","0","1","1","1e+99","NaN","0.05859595424","0.05859595424"
"2001-10-03","0.215670613013914","0.215670613013914","0.21567","0","1","1","1e+99","NaN","0.05859595424","0.05859595424"
"2001-10-04","0.237177297823334","0.237177297823334","0.23718","0","1","1","1e+99","NaN","0.08169963136","0.08169963136"
"2001-10-05","0.249096994268774","0.249096994268774","0.2491","0","1","1","1e+99","NaN","0.08816718848","0.08816718848"
"2001-10-06","21.2361576101683","21.2361576101683","21.23616","0","1","1","1e+99","NaN","0.6459628416","0.6459628416"
"2001-10-07","4.69309275858125","4.69309275858125","4.69309","0","1","1","1e+99","NaN","0.5834393472","0.5834393472"
"2001-10-08","6.42198013850419","6.42198013850419","6.42198","0","1","1","1e+99","NaN","0.6225165312","0.6225165312"
"2001-10-09","4.55435160219648","4.55435160219648","4.55435","0","1","1","1e+99","NaN","0.423052992","0.423052992"
"2001-10-10","3.30043476676608","3.30043476676608","3.30043","0","1","1","1e+99","NaN","0.268443264","0.268443264"
"2001-10-11","1.56504880357171","1.56504880357171","1.56505","0","1","1","1e+99","NaN","0.1824168256","0.1824168256"
"2001-10-12","20.2785156926669","20.2785156926669","20.27852","0","1","1","1e+99","NaN","0.283734336","0.283734336"
"2001-10-13","2.56133412250583","2.56133412250583","2.56133","0","1","1","1e+99","NaN","0.19350568448","0.19350568448"
"2001-10-14","21.7567268653363","21.7567268653363","21.75673","0","1","1","1e+99","NaN","0.463404432","0.463404432"
"2001-10-15","8.70125766686669","8.70125766686669","8.70126","0","1","1","1e+99","NaN","0.7097181168","0.7097181168"
"2001-10-16","10.359746296916","10.359746296916","10.35975","0","1","1","1e+99","NaN","1.1430359488","1.1430359488"
"2001-10-17","22.4884803819249","22.4884803819249","22.48848","0","1","1","1e+99","NaN","2.2702428064","2.2702428064"
"2001-10-18","24.1502948812984","24.1502948812984","24.15029","0","1","1","1e+99","NaN","2.5538355584","2.5538355584"
"2001-10-19","12.6083182517453","12.6083182517453","12.60832","0","1","1","1e+99","NaN","1.3832190464","1.3832190464"
"2001-10-20","7.05501290398925","7.05501290398925","7.05501","0","1","1","1e+99","NaN","0.8532418176","0.8532418176"
"2001-10-21","4.4134555056169","4.4134555056169","4.41346","0","1","1","1e+99","NaN","0.6147010944","0.6147010944"
"2001-10-22","6.52179071489126","6.52179071489126","6.52179","0","1","1","1e+99","NaN","0.7718168592","0.7718168592"
"2001-10-23","20.4103682822799","20.4103682822799","20.41037","0","1","1","1e+99","NaN","2.3528995456","2.3528995456"
"2001-10-24","53.0483191117056","53.0483191117056","53.04832","0","1","1","1e+99","NaN","4.713897696","4.713897696"
"2001-10-25","130.508336658186","130.508336658186","130.50834","0","1","1","1e+99","NaN","9.79157188266667","9.79157188266667"
"2001-10-26","93.1115536662528","93.1115536662528","93.11155","0","1","1","1e+99","NaN","6.87295930666667","6.87295930666667"
"2001-10-27","35.8562877082952","35.8562877082952","35.85629","0","1","1","1e+99","NaN","3.2283417344","3.2283417344"
"2001-10-28","9.42824501747712","9.42824501747712","9.42825","0","1","1","1e+99","NaN","1.4358316608","1.4358316608"
"2001-10-29","6.4265653805184","6.4265653805184","6.42657","0","1","1","1e+99","NaN","1.00312264","1.00312264"
"2001-10-30","3.86075958584832","3.86075958584832","3.86076","0","1","1","1e+99","NaN","0.7265807712","0.7265807712"
"2001-10-31","2.97948079260058","2.97948079260058","2.97948","0","1","1","1e+99","NaN","0.6147010944","0.6147010944"
"2001-11-01","1.9764383367168","1.9764383367168","1.97644","0","1","1","1e+99","NaN","0.519896448","0.519896448"
"2001-11-02","2.08122010177536","2.08122010177536","2.08122","0","1","1","1e+99","NaN","0.487615296","0.487615296"
"2001-11-03","2.20702280933376","2.20702280933376","2.20702","0","1","1","1e+99","NaN","0.455334144","0.455334144"
"2001-11-04","1.975667666688","1.975667666688","1.97567","0","1","1","1e+99","NaN","0.47147472","0.47147472"
"2001-11-05","1.27962051581952","1.27962051581952","1.27962","0","1","1","1e+99","NaN","0.503755872","0.503755872"
"2001-11-06","0.2770008274944","0.2770008274944","0.277","0","1","1","1e+99","NaN","0.47147472","0.47147472"
"2001-11-07","0.22008868079616","0.22008868079616","0.22009","0","1","1","1e+99","NaN","0.439193568","0.439193568"
"2001-11-08","0.1451795539968","0.1451795539968","0.14518","0","1","1","1e+99","NaN","0.39077184","0.39077184"
"2001-11-09","0.21473068916736","0.21473068916736","0.21473","0","1","1","1e+99","NaN","0.360189696","0.360189696"
