"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,188.267859032603,188.275561783306,5460,27,28,29,28978.2256755801,67.2195340579773,1.05924360827586,1.02714135428571
2,1,206.548290555503,206.558033582619,4957.4,22,23,24,48.1178129368039,73.6096940689861,1.15379161333333,1.11882139130435
2,2,101.02265684951,101.02265684951,505.1,4,5,5,6.12514124437355,17.1785757311085,0.605413184,0.605413184
3,1,293.271170327424,293.271170327424,2346.2,7,8,8,311.83049454165,126.25901535766,1.69157484,1.69157484
3,2,163.953178203217,164.006736107329,2624.1,14,15,16,13.759492466286,34.0205458641525,0.8849,0.813352885333333
3,3,101.02265684951,101.02265684951,505.1,4,5,5,6.12514124437355,17.1785757311085,0.605413184,0.605413184
4,1,293.271170327424,293.271170327424,2346.2,7,8,8,311.83049454165,126.25901535766,1.69157484,1.69157484
4,2,372.443376642048,372.443376642048,1117.3,2,3,3,67.2120837260972,74.8283608694762,1.96518592,1.96518592
4,3,115.242589274189,115.277380606166,1498.6,11,12,13,2.2619623559742,12.9749833920226,0.635603249230769,0.525394626666667
4,4,101.02265684951,101.02265684951,505.1,4,5,5,6.12514124437355,17.1785757311085,0.605413184,0.605413184
5,1,293.271170327424,293.271170327424,2346.2,7,8,8,311.83049454165,126.25901535766,1.69157484,1.69157484
5,2,372.443376642048,372.443376642048,1117.3,2,3,3,67.2120837260972,74.8283608694762,1.96518592,1.96518592
5,3,46.46518436736,46.46518436736,418.2,8,9,9,0.385672930176444,4.55687563829367,0.260671875555556,0.260671875555556
5,4,270.879637264585,270.970615999373,1083.9,2,3,4,0.824360904365253,11.0494327312493,1.47919884,1.31956288
5,5,101.02265684951,101.02265684951,505.1,4,5,5,6.12514124437355,17.1785757311085,0.605413184,0.605413184
6,1,293.271170327424,293.271170327424,2346.2,7,8,8,311.83049454165,126.25901535766,1.69157484,1.69157484
6,2,372.443376642048,372.443376642048,1117.3,2,3,3,67.2120837260972,74.8283608694762,1.96518592,1.96518592
6,3,35.24367826944,35.24367826944,105.7,2,3,3,0.375013994370782,5.58941414229789,0.20954432,0.20954432
6,4,60.1667840927232,60.1667840927232,300.8,4,5,5,0.686933974659754,5.75289699464896,0.331589728,0.331589728
6,5,219.099400395077,219.107568460206,1095.5,3,4,5,0.225529578400121,4.36286943094997,1.195252128,1.00453848
6,6,101.02265684951,101.02265684951,505.1,4,5,5,6.12514124437355,17.1785757311085,0.605413184,0.605413184
7,1,293.271170327424,293.271170327424,2346.2,7,8,8,311.83049454165,126.25901535766,1.69157484,1.69157484
7,2,372.443376642048,372.443376642048,1117.3,2,3,3,67.2120837260972,74.8283608694762,1.96518592,1.96518592
7,3,35.24367826944,35.24367826944,105.7,2,3,3,0.375013994370782,5.58941414229789,0.20954432,0.20954432
7,4,93.085297876224,93.085297876224,279.3,2,3,3,0.468004118862246,6.24406463234556,0.515837706666667,0.515837706666667
7,5,11.066576956416,11.066576956416,33.2,2,3,3,0.00820287979280392,0.826657719867114,0.0566336,0.0566336
7,6,270.879637264585,270.970615999373,1083.9,2,3,4,0.824360904365253,11.0494327312493,1.47919884,1.31956288
7,7,101.02265684951,101.02265684951,505.1,4,5,5,6.12514124437355,17.1785757311085,0.605413184,0.605413184
8,1,103.03817508864,103.03817508864,309.1,2,3,3,51.5324247552128,65.5213506070851,0.58332608,0.58332608
8,2,407.410967470694,407.410967470694,2037.1,4,5,5,876.505459474928,205.497438407169,2.356524096,2.356524096
8,3,372.443376642048,372.443376642048,1117.3,2,3,3,67.2120837260972,74.8283608694762,1.96518592,1.96518592
8,4,35.24367826944,35.24367826944,105.7,2,3,3,0.375013994370782,5.58941414229789,0.20954432,0.20954432
8,5,93.085297876224,93.085297876224,279.3,2,3,3,0.468004118862246,6.24406463234556,0.515837706666667,0.515837706666667
8,6,11.066576956416,11.066576956416,33.2,2,3,3,0.00820287979280392,0.826657719867114,0.0566336,0.0566336
8,7,270.879637264585,270.970615999373,1083.9,2,3,4,0.824360904365253,11.0494327312493,1.47919884,1.31956288
8,8,101.02265684951,101.02265684951,505.1,4,5,5,6.12514124437355,17.1785757311085,0.605413184,0.605413184
