"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,31.1121305167104,31.1121305167104,933.4,29,30,30,630.720650389269,9.53809414373882,0.0966074826666667,0.0966074826666667
2,31.1121305167104,31.1121305167104,933.4,27.6349553075979,30,30,243.429337213867,6.0831969784197,0.0966074826666667,0.0966074826666667
3,31.1121305167104,31.1121305167104,933.4,20.520002138282,30,30,107.158943972874,4.75912570281978,0.0966074826666667,0.0966074826666667
4,31.1121305167104,31.1121305167104,933.4,12.7355635591462,30,30,91.0194720922482,5.78766536090076,0.0966074826666667,0.0966074826666667
5,31.1121305167104,31.1121305167104,933.4,10.0809669950316,30,30,78.1093277299989,6.19540930883876,0.0966074826666667,0.0966074826666667
6,31.1121305167104,31.1121305167104,933.4,8.29985129530058,30,30,68.8150411785881,6.59845328544221,0.0966074826666667,0.0966074826666667
7,31.1121305167104,31.1121305167104,933.4,7.95265399652642,30,30,67.2786251516245,6.71417756855273,0.0966074826666667,0.0966074826666667
8,31.1121305167104,31.1121305167104,933.4,8.08465369720252,30,30,68.2789121765196,6.68931539635223,0.0966074826666667,0.0966074826666667
9,31.1121305167104,31.1121305167104,933.4,7.92309038513299,30,30,122.547629053048,9.08446817605724,0.0966074826666667,0.0966074826666667
