"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,1330.47486181022,1329.68523202282,485335.1,46,47,365,651717669.78857,7576.56027296827,2.92330790042427,2.86193680204255
2,1,2638.8379247884,2636.9671165842,414003.8,17,18,157,5347.52301881048,5874.83965508174,5.33586010426934,5.318461376
2,2,394.409751724176,389.66621907749,81050.6,28,29,208,1158.31691242047,2740.40214863947,1.10229493886813,1.33719741131034
3,1,1750.5207509905,1748.42228857374,162603.3,8,9,93,944.546962506756,2330.28915866111,3.13721000749616,2.45443729777778
3,2,4056.54148612325,4056.7038135956,259629,8,9,64,5272.16250586714,3788.69335576342,8.53077352614286,8.18248545422222
3,3,394.409751724176,389.66621907749,81050.6,28,29,208,1158.31691242047,2740.40214863947,1.10229493886813,1.33719741131034
4,1,1259.20937059645,1257.71959464404,100617.6,8,9,80,488.483076342114,1441.55041765205,2.25670231942857,2.45443729777778
4,2,4058.54415619385,4058.71082065236,312520.7,8,9,77,5265.5435188285,4555.40943202525,8.53498507553247,8.18248545422222
4,3,446.44122180946,447.553972077623,70266,21,22,157,1285.5600490029,2554.57635951587,1.35126635897361,1.65603082036364
4,4,263.185581878386,263.260334742886,13426.3,6,7,51,18.4332260346769,218.732617266825,0.335853508347339,0.335149554285714
5,1,1229.52442766445,1225.03091409453,86977.2,7,8,71,605.269061302781,1561.15385474246,2.18723635187123,2.55948476
5,2,3499.59333601577,3499.13304407581,279930.6,9,10,80,3743.9367541124,3691.0995485692,7.34964263234286,7.5256426688
5,3,2144.54517108862,2158.40210218379,58276.9,2,3,27,2994.85408075639,4495.44713722154,6.48040455703704,6.49540197333333
5,4,164.60594667241,169.889266324191,11552.5,8,9,68,2579.30052054029,2815.62604506247,1.06893837882353,0.947668906666667
5,5,363.14006606874,357.182639833692,42504.7,16,17,119,1065.80109043376,2058.9296636178,0.639356800710684,0.633146991058824
6,1,1648.05523547515,1646.08308247661,149793.6,8,9,91,837.145072263816,2146.62826337822,2.95357560012559,2.45443729777778
6,2,3966.67353155426,3966.83226285041,253877.3,8,9,64,5041.15279699152,3704.75926473136,8.341784169,8.18248545422222
6,3,1734.37616196375,1745.40454026832,38398.9,2,3,22,1965.79180083129,2967.65039844589,5.24095241038961,6.49540197333333
6,4,61.1460946202518,67.7449289536716,3251.8,6,7,48,933.147117066147,1464.73478649117,0.816838548571429,0.777498422857143
6,5,661.352193026905,664.465049529674,31894.3,5,6,48,4659.43058335574,3766.63981326038,1.63332018747619,1.58196522666667
6,6,249.114369093763,249.101284661854,22917.3,12,13,92,49.8424332846318,408.523219955109,0.341839618136646,0.335249129846154
7,1,1303.05658874582,1298.5115170398,84403.2,6,7,65,687.811981584173,1702.90697479979,2.32047151964835,2.86040132571429
7,2,4077.69404700652,4073.23840164819,191442.2,4,5,47,468.386365227849,1412.07926400169,8.3384196931307,8.4100896
7,3,2790.08417440829,2785.09746746372,119759.2,5,6,43,7164.68112831826,4184.20853493717,6.0444928389103,5.609841248
7,4,2093.13833099383,2106.18239431124,37911.3,2,3,18,2875.37403277172,2936.57417868173,6.32506293714286,6.49540197333333
7,5,158.532682096817,163.68968441989,12276.7,8,9,75,2389.30083263039,2988.90264158884,1.02949906499048,0.947668906666667
7,6,466.969686093344,461.683433337122,25392.6,7,8,55,1133.27327253006,1654.79093084792,0.953072879875325,0.968292976
7,7,258.676414764067,258.738139771358,16041.8,8,9,62,24.1248400181995,248.278434762995,0.336697517603687,0.335239448888889
8,1,2045.19398263815,2045.12269444408,61353.7,2,3,30,18.1612949988958,388.969867171898,3.680192912,5.06965109333333
8,2,635.380707961135,637.174639032486,25487,4,5,40,933.435839482481,1696.5291365366,1.09428756628571,1.05338496
8,3,4546.39454391045,4544.05588266441,199938.5,3,4,44,325.015279103041,1457.48811810689,9.31742238961039,10.3993448
8,4,2234.61642510007,2230.71348185206,82536.4,5,6,37,4622.91350812439,2892.05161979679,4.84111665989189,5.609841248
8,5,2144.54517108862,2158.40210218379,58276.9,2,3,27,2994.85408075639,4495.44713722154,6.48040455703704,6.49540197333333
8,6,193.172104348075,196.816969053902,13974,9,10,71,2399.91450571254,2622.75518034979,1.08076451380282,0.978628608
8,7,846.589641859463,833.55589379088,19171.8,2,3,23,2366.49393476257,3404.09625126685,1.74218804208696,1.71599808
8,8,250.490203856429,250.477023941827,23294.4,12,13,93,50.3931135962896,415.238721987865,0.343727565554531,0.335249129846154
9,1,1755.7916310896,1743.66591049902,71490.3,4,5,41,2451.94027540244,2818.36927686243,3.10761093630662,3.60189696
9,2,2832.94653848686,2827.78253253589,197944.8,6,7,70,460.998853335639,1501.38012264601,5.7705853195102,6.29482464
9,3,2445.4193673295,2441.09463610192,97643.8,5,6,40,5518.85577471987,3416.10291455944,5.2978042704,5.609841248
9,4,2308.14091668747,2322.97210544794,58074.3,2,3,25,3473.55843287894,4482.7922314349,6.97475955108571,6.49540197333333
9,5,12.0093497492829,10.4096294012663,218.6,2,3,21,139.740401115776,755.268870413856,0.435211879183673,0.40776192
9,6,98.8276898818522,111.528870064976,3234.3,3,4,29,2400.09308783286,2610.43268477237,1.11593997950739,1.0548008
9,7,481.258454089705,481.301346206888,11069.9,2,3,23,926.744466771273,2130.24293832371,1.55802199453416,1.44793237333333
9,8,846.589641859463,833.55589379088,19171.8,2,3,23,2366.49393476257,3404.09625126685,1.74218804208696,1.71599808
9,9,250.490203856429,250.477023941827,23294.4,12,13,93,50.3931135962896,415.238721987865,0.343727565554531,0.335249129846154
10,1,1332.40267808276,1330.82089376658,110458.1,8,9,83,546.997702978906,1582.65382580066,2.38787630099828,2.45443729777778
10,2,5751.82889260776,5751.28572172084,178289.9,2,3,31,425.055777163098,1944.491069592,11.8048432958525,13.3277738666667
10,3,1094.3173237132,1086.98933291449,23913.8,2,3,22,706.50141979456,1779.10056555657,2.41828046254545,3.37404110933333
10,4,3907.62952389115,3894.46229256319,58416.9,2,3,15,33629.6054063726,8368.99757979292,8.39460974933333,7.84564138666667
10,5,2605.83739434239,2622.40713348851,57693,2,3,22,4437.5734227169,4458.78728686482,7.87434126025974,6.49540197333333
10,6,58.5296490327927,64.9212610709896,3375.9,6,7,52,851.614246889464,1515.88935053061,0.781885970989011,0.777498422857143
10,7,488.549365545032,488.593650970667,12703.4,2,3,26,956.208137163412,2446.08116183359,1.58162552879121,1.44793237333333
10,8,705.319804243648,694.443311881493,18750,3,4,27,1791.13174391225,2099.55853506971,1.43802748630688,1.329898512
10,9,238.247140683513,238.054701529889,9046.1,4,5,38,52.512518122568,382.273430900153,0.35649893112782,0.3681184
10,10,261.519591227325,261.593389921532,12818.1,6,7,49,18.2042170973323,208.845336655879,0.333727522565598,0.335149554285714
11,1,2045.19398263815,2045.12269444408,61353.7,2,3,30,18.1612949988958,388.969867171898,3.680192912,5.06965109333333
11,2,741.025404051085,744.078055300469,20090.1,2,3,27,1171.030608643,2811.05397810952,1.23291946497354,1.25254645333333
11,3,3421.48827074169,3417.47836847817,177708.9,5,6,52,353.143064820538,1123.37593651515,6.99100950461538,7.18444410666667
11,4,2864.21690906265,2859.06589124709,128658,5,6,45,7538.29678634358,4491.54300136251,6.20509544289524,5.609841248
11,5,1817.06470931655,1828.70350969878,43888.9,2,3,24,2154.25371206037,3389.07331661767,5.4908213552381,6.49540197333333
11,6,12.5841432849526,10.9213489793227,218.4,2,3,20,153.29520237413,753.382581034199,0.456042064,0.40776192
11,7,102.847481044102,116.065278502316,3365.9,3,4,29,2599.31023811292,2716.6113706087,1.16133055448276,1.0548008
11,8,494.434228617959,494.479047487467,12856.5,2,3,26,979.38305268785,2475.54564120426,1.60067713406593,1.44793237333333
11,9,587.218865590925,578.032314759775,17341,3,4,30,1236.23987017298,1938.08618239539,1.19723969767619,1.329898512
11,10,258.284187898642,258.331328713671,9558.3,5,6,37,145.38763616176,512.875429913499,0.370807949343629,0.376141493333333
11,11,253.617446141173,253.598783532042,11411.9,5,6,45,16.3697945786859,209.30546152535,0.327047803174603,0.321631653333333
12,1,1863.81945477188,1850.49638817717,68468.4,3,4,37,3189.42266483986,3839.35455203295,3.30549440926641,4.17531216
12,2,1154.19068430483,1151.53776282556,57576.9,4,5,50,1645.72024555783,2815.83437107719,2.13818943222857,1.077737408
12,3,6002.75293669907,6002.1925676928,168061.4,2,3,28,462.937135580991,1832.90661603209,12.3198306285714,13.3277738666667
12,4,969.369392605126,962.937802593687,19258.8,2,3,20,556.04705187412,1434.85185772111,2.14216389737143,3.37404110933333
12,5,4493.76624098729,4477.72301496154,94032.2,2,3,21,43851.7674185963,13379.3231448974,9.65378464544218,7.84564138666667
12,6,1144.19172266051,1156.43979830949,33536.8,3,4,29,2211.36330672055,2505.69672276287,3.48749290325123,4.93526428
12,7,4.28576678419189,4.51749343822175,85.8,2,3,19,9.28857955607277,176.177138154709,0.543235452631579,0.5380192
12,8,126.766666416796,141.820578814375,2978.2,2,3,21,2911.32029094659,3447.35164660623,1.23615353034014,1.19119338666667
12,9,485.999434430917,486.043261930759,12151.1,2,3,25,945.897103620021,2339.28563500926,1.57337040365714,1.44793237333333
12,10,800.038125992896,787.654345369614,18903.7,2,3,24,2111.38796239223,3355.18568154444,1.64639016047619,1.71599808
12,11,254.973219401056,255.069329964904,15814.3,8,9,62,91.878296798799,484.521714886692,0.358593450580645,0.351631729777778
12,12,234.534812884154,234.568180324663,6802.5,3,4,29,5.52241962331935,125.21696040629,0.302351585812808,0.29838828
