"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,913.542344881311,921.97942467083,336522.5,42,43,365,2189319649.19254,14570.3064806518,2.15967002472955,2.55302951739535
2,942.73211645821,938.306742467075,342482,40.6770593249015,43,365,228363725.876485,4786.2587825012,2.15967002472955,2.57093575537069
3,931.828939483895,931.297041702969,339923.5,27.6540791238113,43,365,124505190.723106,4348.8578928215,2.15967002472955,2.43422647578239
4,927.600176156302,928.246421523206,338810,16.1056912262254,43,365,53090003.5729415,3846.81747397549,2.15967002472955,2.4429912095381
5,929.600982738989,928.614074198196,338944.1,10.6182092915016,43,365,37399476.8801107,4148.89894872136,2.15967002472955,2.45150136703489
6,934.614092382728,933.827989595054,340847.3,18.0694883307792,43,365,36219929.4225682,2973.65862310225,2.15967002472955,2.49040916139796
7,940.253822344789,941.990790971273,343826.6,11.0318484043333,43,365,34940990.3503099,3915.68393393204,2.15967002472955,2.19756424316194
8,935.261505652116,935.678216608494,341522.7,10.7054252649926,43,365,35380470.4517319,4014.73568454444,2.15967002472955,2.55525412232962
9,919.925851092282,919.016350705791,335440.9,3.74312124649002,43,365,35085834.1836498,8735.45494044722,2.15967002472955,2.40158711533881
10,918.171699975903,918.742181076364,335340.9,10.3330724360453,43,365,36308187.2483574,4158.48943363263,2.15967002472955,2.52998037409607
11,928.563483660104,929.200103696731,339157.8,13.6134097981328,43,365,41870406.1011622,3771.48668271314,2.15967002472955,2.37170813492916
12,919.078238485596,915.115621966932,334017.1,6.95804529618949,43,365,63416151.125615,7147.42391357992,2.15967002472955,2.2770814558305
