"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,26,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,26,31,NA,NA,NA,NA,NA,NA,NA,NA
1,6,19,26,31,NA,NA,NA,NA,NA,NA,NA
1,6,13,19,26,31,NA,NA,NA,NA,NA,NA
1,6,13,19,24,27,31,NA,NA,NA,NA,NA
1,6,13,16,19,24,27,31,NA,NA,NA,NA
1,6,10,13,16,19,24,27,31,NA,NA,NA
1,6,9,12,15,18,21,24,27,31,NA,NA
