"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,19,28,NA,NA,NA,NA,NA,NA,NA,NA
1,6,15,19,28,NA,NA,NA,NA,NA,NA,NA
1,6,15,22,25,28,NA,NA,NA,NA,NA,NA
1,6,15,19,22,25,28,NA,NA,NA,NA,NA
1,9,12,15,18,21,24,31,NA,NA,NA,NA
1,10,13,16,19,22,25,28,31,NA,NA,NA
1,5,8,11,14,17,20,24,27,31,NA,NA
