"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,26,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,26,31,NA,NA,NA,NA,NA,NA,NA,NA
1,6,23,26,31,NA,NA,NA,NA,NA,NA,NA
1,4,7,23,26,31,NA,NA,NA,NA,NA,NA
1,4,7,20,23,26,31,NA,NA,NA,NA,NA
1,4,7,11,20,23,26,31,NA,NA,NA,NA
1,4,7,10,13,20,23,26,31,NA,NA,NA
1,4,7,10,13,16,20,23,26,31,NA,NA
