"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,14,31,NA,NA,NA,NA,NA,NA,NA,NA
1,7,14,26,31,NA,NA,NA,NA,NA,NA,NA
1,4,9,14,26,31,NA,NA,NA,NA,NA,NA
1,4,9,12,15,26,31,NA,NA,NA,NA,NA
1,4,9,12,15,18,26,31,NA,NA,NA,NA
1,6,9,13,17,16,19,26,31,NA,NA,NA
1,4,7,10,13,16,19,22,26,31,NA,NA
