"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
7,13022.0482219593,13024.3069093068,403753.4,3.64218049973707,30,31,408321877.283045,30572.2535273271,8.28674405505376,8.2806848688172
