"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,23,30,NA,NA,NA,NA,NA,NA,NA,NA
1,8,11,23,30,NA,NA,NA,NA,NA,NA,NA
1,8,11,14,23,30,NA,NA,NA,NA,NA,NA
1,7,12,11,15,23,30,NA,NA,NA,NA,NA
1,6,11,10,13,16,23,30,NA,NA,NA,NA
1,4,7,10,13,16,19,23,30,NA,NA,NA
1,4,7,10,13,16,19,23,27,30,NA,NA
