"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,12,28,NA,NA,NA,NA,NA,NA,NA,NA
1,9,12,16,28,NA,NA,NA,NA,NA,NA,NA
1,5,9,12,16,28,NA,NA,NA,NA,NA,NA
1,5,8,11,14,23,28,NA,NA,NA,NA,NA
1,6,14,19,22,25,28,31,NA,NA,NA,NA
1,6,11,14,17,20,25,28,31,NA,NA,NA
1,6,10,13,16,19,22,25,28,31,NA,NA
