"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,24,28,31,NA,NA,NA,NA,NA,NA,NA,NA
1,21,24,28,31,NA,NA,NA,NA,NA,NA,NA
1,16,21,24,28,31,NA,NA,NA,NA,NA,NA
1,11,16,21,24,28,31,NA,NA,NA,NA,NA
1,6,13,16,21,24,28,31,NA,NA,NA,NA
1,6,9,13,16,21,24,28,31,NA,NA,NA
1,5,8,11,14,17,21,24,28,31,NA,NA
