"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1627.15312075736,1624.85751103623,593073,42,43,365,392987334.881068,6173.10091626654,5.87602886553425,5.33915239590698
2,1632.77936954359,1630.52403169486,595141.3,35.4896124511781,43,365,350512144.69401,6376.84562948916,5.87602886553425,5.23396055368767
3,1634.66630626264,1627.10450043815,593893.2,38.3832701671993,43,365,190604531.40856,4509.70683954073,5.87602886553425,5.448649039308
4,1632.59498730108,1626.06565696339,593514,33.0080530900803,43,365,169279306.647076,4607.32571358768,5.87602886553425,5.48589317228745
5,1618.03251407105,1613.04628184813,588761.9,19.2262264293264,43,365,129910943.31648,5436.31124382028,5.87602886553425,5.90095623693172
6,1642.50785562223,1636.70037986709,597395.6,20.9383438503275,43,365,98615710.6913862,4514.00946769487,5.87602886553425,5.49334112282301
7,1617.26456905097,1610.37602431188,587787.3,17.991755871334,43,365,74135662.8242026,4264.82302591175,5.87602886553425,5.58544166136353
8,1651.3358733078,1645.88508155629,600748.2,16.5936835659745,43,365,79588730.8894006,4629.23912320313,5.87602886553425,5.72629521291397
9,1644.71820943737,1638.52480520361,598061.5,18.7682600998842,43,365,73574481.312641,4147.52387464406,5.87602886553425,5.67000919286001
10,1622.9662655604,1616.96445287906,590191.8,12.8469665354873,43,365,69828071.8438942,5042.76521830806,5.87602886553425,6.00149958486064
11,1609.61664771769,1603.34579492484,585221.1,11.0214803807499,43,365,84785081.190497,6103.14390312932,5.87602886553425,5.99717785932858
12,1613.68192813967,1604.92654884852,585798.4,8.33808845855038,43,365,122688870.078776,8783.59925699619,5.87602886553425,5.83617174117991
