"strata","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,0.0188800345765161,0.0188800345765161,0.6,30,31,31,0.00304922781300376,0.0205896037680602,0.0768664103225806,0.0768664103225806
2,0.0188800345765161,0.0188800345765161,0.6,26.0566427724542,31,31,0.00283750867766271,0.0214480159771765,0.0768664103225806,0.0768664103225806
3,0.0188800345765161,0.0188800345765161,0.5,18.1614137301871,31,31,0.0020487135511172,0.0222997057873142,0.0768664103225807,0.0768664103225807
