"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,27,30,NA,NA,NA,NA,NA,NA,NA,NA
1,15,19,27,30,NA,NA,NA,NA,NA,NA,NA
1,10,15,19,27,30,NA,NA,NA,NA,NA,NA
1,5,10,15,19,27,30,NA,NA,NA,NA,NA
1,5,8,11,15,19,27,30,NA,NA,NA,NA
1,5,10,14,17,20,23,27,30,NA,NA,NA
1,5,8,11,14,17,20,23,27,30,NA,NA
