"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,25,30,NA,NA,NA,NA,NA,NA,NA,NA
1,17,24,27,30,NA,NA,NA,NA,NA,NA,NA
1,18,21,24,27,30,NA,NA,NA,NA,NA,NA
1,5,13,17,24,27,30,NA,NA,NA,NA,NA
1,5,13,18,21,24,27,30,NA,NA,NA,NA
1,5,8,13,18,21,24,27,30,NA,NA,NA
1,4,7,10,13,18,21,24,27,30,NA,NA
