"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,15678.4999313761,15678.4999313761,486033.5,30,31,31,29601960273.7094,64152.4561542794,3.11563965247312,3.11563965247312
2,1,52284.5977311309,52284.5977311309,470561.4,8,9,9,348261032.279787,136933.604169778,8.23347666962963,8.23347666962963
2,2,703.278104203636,703.278104203636,15472.1,21,22,22,3865.40142829006,620.71613531271,1.02197905454545,1.02197905454545
3,1,42549.2610305489,42549.2610305489,297844.8,6,7,7,114729566.74928,74899.4133304747,9.44850710857143,9.44850710857143
3,2,58235.3681088,58235.3681088,174706.1,2,3,3,2267997215.22216,434674.147103817,3.37127235555556,3.37127235555556
3,3,642.026968210286,642.026968210286,13482.6,20,21,21,3628.26471226802,590.011495507006,0.968164876190476,0.968164876190476
4,1,2669.10758784,2669.10758784,8007.3,2,3,3,297662.27715691,4979.71458991324,2.89303306666667,2.89303306666667
4,2,72459.3761125805,72459.3761125805,289837.5,3,4,4,272167786.013767,121249.179702726,14.36511264,14.36511264
4,3,58235.3681088,58235.3681088,174706.1,2,3,3,2267997215.22216,434674.147103817,3.37127235555556,3.37127235555556
4,4,642.026968210286,642.026968210286,13482.6,20,21,21,3628.26471226802,590.011495507006,0.968164876190476,0.968164876190476
5,1,2669.10758784,2669.10758784,8007.3,2,3,3,297662.27715691,4979.71458991324,2.89303306666667,2.89303306666667
5,2,72459.3761125805,72459.3761125805,289837.5,3,4,4,272167786.013767,121249.179702726,14.36511264,14.36511264
5,3,58235.3681088,58235.3681088,174706.1,2,3,3,2267997215.22216,434674.147103817,3.37127235555556,3.37127235555556
5,4,768.498696576,768.498696576,12296,15,16,16,5104.29653881444,629.096629613247,1.0866572,1.0866572
5,5,237.31743744,237.31743744,1186.6,4,5,5,6152.70628613767,544.455252133073,0.58898944,0.58898944
6,1,2669.10758784,2669.10758784,8007.3,2,3,3,297662.27715691,4979.71458991324,2.89303306666667,2.89303306666667
6,2,72459.3761125805,72459.3761125805,289837.5,3,4,4,272167786.013767,121249.179702726,14.36511264,14.36511264
6,3,58235.3681088,58235.3681088,174706.1,2,3,3,2267997215.22216,434674.147103817,3.37127235555556,3.37127235555556
6,4,816.778492061538,816.778492061538,10618.1,12,13,13,7703.37944699673,717.651006762601,1.1609888,1.1609888
6,5,559.286249472,559.286249472,1677.9,2,3,3,3961.16476423196,574.452343853438,0.7645536,0.7645536
6,6,237.31743744,237.31743744,1186.6,4,5,5,6152.70628613767,544.455252133073,0.58898944,0.58898944
7,1,2669.10758784,2669.10758784,8007.3,2,3,3,297662.27715691,4979.71458991324,2.89303306666667,2.89303306666667
7,2,72459.3761125805,72459.3761125805,289837.5,3,4,4,272167786.013767,121249.179702726,14.36511264,14.36511264
7,3,58235.3681088,58235.3681088,174706.1,2,3,3,2267997215.22216,434674.147103817,3.37127235555556,3.37127235555556
7,4,918.388580352,918.388580352,8265.5,8,9,9,16010.6897180992,928.458760237415,1.31830435555556,1.31830435555556
7,5,639.207585792,639.207585792,1917.6,2,3,3,2297.69745971877,437.510997565109,0.811748266666667,0.811748266666667
7,6,528.214791168,528.214791168,2112.9,3,4,4,3273.78079277423,420.518635999005,0.7716328,0.7716328
7,7,237.31743744,237.31743744,1186.6,4,5,5,6152.70628613767,544.455252133073,0.58898944,0.58898944
8,1,2669.10758784,2669.10758784,8007.3,2,3,3,297662.27715691,4979.71458991324,2.89303306666667,2.89303306666667
8,2,72459.3761125805,72459.3761125805,289837.5,3,4,4,272167786.013767,121249.179702726,14.36511264,14.36511264
8,3,58235.3681088,58235.3681088,174706.1,2,3,3,2267997215.22216,434674.147103817,3.37127235555556,3.37127235555556
8,4,952.450292736,952.450292736,7619.6,7,8,8,20496.9364189896,1023.64079010589,1.3662856,1.3662856
8,5,614.741870592,614.741870592,1844.2,2,3,3,167.769366032823,118.22215834656,0.858942933333333,0.858942933333333
8,6,541.10006784,541.10006784,1623.3,2,3,3,7655.30532803725,798.589895246342,0.783431466666667,0.783431466666667
8,7,522.34301952,522.34301952,1567,2,3,3,5731.66503311872,691.007805303104,0.7362368,0.7362368
8,8,207.102279168,207.102279168,828.4,3,4,4,9406.72139792293,712.819529279759,0.566336,0.566336
9,1,2669.10758784,2669.10758784,8007.3,2,3,3,297662.27715691,4979.71458991324,2.89303306666667,2.89303306666667
9,2,72459.3761125805,72459.3761125805,289837.5,3,4,4,272167786.013767,121249.179702726,14.36511264,14.36511264
9,3,58235.3681088,58235.3681088,174706.1,2,3,3,2267997215.22216,434674.147103817,3.37127235555556,3.37127235555556
9,4,1060.2951653376,1060.2951653376,5301.5,4,5,5,56121.9648192381,1644.35481160415,1.51778048,1.51778048
9,5,772.7088384,772.7088384,2318.1,2,3,3,1203.39224892877,316.625695734285,1.11379413333333,1.11379413333333
9,6,614.741870592,614.741870592,1844.2,2,3,3,167.769366032823,118.22215834656,0.858942933333333,0.858942933333333
9,7,541.10006784,541.10006784,1623.3,2,3,3,7655.30532803725,798.589895246342,0.783431466666667,0.783431466666667
9,8,522.34301952,522.34301952,1567,2,3,3,5731.66503311872,691.007805303104,0.7362368,0.7362368
9,9,207.102279168,207.102279168,828.4,3,4,4,9406.72139792293,712.819529279759,0.566336,0.566336
