"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,326.516934533594,330.850934921776,121091.4,31,32,366,492210923.357521,8126.83326853998,2.58825300406557,2.925098893
2,1,72.530218898166,77.4248883197843,8052.2,10,11,104,284.101767833541,1235.12968276116,2.38853841661538,1.50058445963636
2,2,391.223876057953,395.870996932812,103718.2,20,21,262,2431.01140204175,6025.4083549221,2.66752902351145,3.67127312
3,1,72.530218898166,77.4248883197843,8052.2,10,11,104,284.101767833541,1235.12968276116,2.38853841661538,1.50058445963636
3,2,1163.37305911994,1161.09104607991,55732.4,4,5,48,2877.06969033772,3574.17262183328,8.66816520704762,7.9142057984
3,3,211.176451952527,219.60773005497,46996.1,15,16,214,2179.65904431599,5498.41457999421,1.32159193561549,2.345356658
4,1,60.7547382092505,64.8423029345504,6484.2,10,11,100,199.787023916295,995.92329378152,2.00075262985143,1.50058445963636
4,2,1211.74659175204,1209.34696783965,64095.4,4,5,53,3115.78252045429,4106.9416578601,9.02859109899731,7.9142057984
4,3,1116.48451802894,1117.96680891836,33539,2,3,30,50942.8941696492,20600.8129760659,6.11476412482344,10.9150881173333
4,4,1.6870986433138,1.68532636905664,308.4,12,13,183,0.459754884697921,78.0447271568115,0.465940352520747,0.367726321230769
5,1,2.43439449568213,2.45798152589277,154.9,7,8,63,2.8012240772655,94.2383327690867,0.310554390857143,0.310847672
5,2,186.581565521836,190.530808125353,7621.2,2,3,40,196.099324575542,1704.19519974734,5.42991933474286,4.67321589333333
5,3,1185.97607799693,1183.64029045866,59182,4,5,50,2987.70976970924,3794.00853439353,8.83657782436571,7.9142057984
5,4,768.563276167896,769.61451454717,34632.7,2,3,45,23933.3900043339,21180.4859559745,4.20926853250501,10.9150881173333
5,5,1.70897340895371,1.70719009424318,286.8,12,13,168,0.471894152515664,72.5873397912884,0.471981692221873,0.367726321230769
6,1,2.63016056226291,2.65877912939983,140.9,6,7,53,3.75974630993223,102.659191510971,0.317404614037736,0.315165984
6,2,143.360867634012,147.519606761446,7228.5,3,4,49,214.05127768668,1317.21130630465,4.24493268655394,3.575066792
6,3,1194.13663968195,1191.78031198362,60780.8,4,5,51,3027.89758525023,3895.82878776509,8.89738127542857,7.9142057984
6,4,1732.0622297324,1734.23878170173,32950.5,2,3,19,124426.800484144,20390.6873325722,9.48616108266975,10.9150881173333
6,5,2.61602405945414,2.57741934276932,283.5,3,4,110,2.41953151193673,314.382804677572,0.579632194458342,0.54439048
6,6,0.84562989678154,0.823696843149527,69.2,8,9,84,0.262632222728426,35.0968693440867,0.294207217795918,0.289208917333333
7,1,2.60259489730589,2.631215477646,150,6,7,57,3.68051503444031,109.237525293231,0.314078022736842,0.315165984
7,2,160.681875852302,165.327770662657,7605.1,3,4,46,269.36394272956,1387.16467074215,4.75780984168944,3.575066792
7,3,1185.97607799693,1183.64029045866,59182,4,5,50,2987.70976970924,3794.00853439353,8.83657782436571,7.9142057984
7,4,1825.83175607664,1828.10623253471,32905.9,2,3,18,138570.660992231,20385.8792206104,9.99971816871306,10.9150881173333
7,5,2.28371258960872,2.2979291096551,273.5,4,5,119,1.78410188080092,220.656071801442,0.551272372386739,0.4744763008
7,6,1.61272952453044,1.627249095669,34.2,2,3,21,1.70670741268975,83.4680234807626,0.248952829823129,0.251264405333333
7,7,0.510762466051352,0.474744639667132,26.1,4,5,55,0.137544653783172,28.316765367358,0.325193808706494,0.3308534912
8,1,4.3854794496,4.43478948727221,150.8,3,4,34,10.6102828251003,203.489898349518,0.32989072,0.32989072
8,2,0.240289178480144,0.236980763979198,6.6,2,3,28,0.018029039732342,11.4384091385418,0.288143666285714,0.295533002666667
8,3,184.238552961185,189.538077011643,7960.6,3,4,42,355.082600706423,1454.16753302327,5.45532590933333,3.575066792
8,4,1178.28019604731,1175.96415670095,57622.2,4,5,49,2950.14475107912,3694.68007339002,8.77923665110204,7.9142057984
8,5,2182.75616748809,2185.38406209225,32780.8,2,3,15,199709.908955721,20394.4671700932,11.9545223338667,10.9150881173333
8,6,2.5606257878661,2.52279248110058,287.6,3,4,114,2.31794862022692,318.901976879833,0.56735760485213,0.54439048
8,7,1.40430279057537,1.4495317593015,31.9,2,3,22,1.83492147255477,90.6677252064894,0.234992664935065,0.238805013333333
8,8,0.534723185483422,0.505912704708015,31.4,5,6,62,0.0990636251061532,22.4334067039136,0.315218833327189,0.314410869333333
9,1,4.3854794496,4.43478948727221,150.8,3,4,34,10.6102828251003,203.489898349518,0.32989072,0.32989072
9,2,0.243954968745693,0.240729844065664,5.1,2,3,21,0.0185555204472535,8.70316389673408,0.292539512380952,0.295533002666667
9,3,143.337973010132,147.482392792402,6784.2,3,4,46,214.352321423193,1237.43496944368,4.24425477396273,3.575066792
9,4,1371.4314264423,1369.35266458422,43819.3,3,4,32,4084.19843304596,3757.54208156221,10.2373145534286,9.834707808
9,5,580.523564584945,581.265878199129,65683,3,4,113,12643.480709739,23345.9862913556,3.18018892650316,8.244365528
9,6,3.27257019487386,3.18623021548205,98.8,2,3,31,4.69573012054282,204.37819324872,0.709752110009217,0.664500906666667
9,7,0.211783005309853,0.197793005739925,3.4,2,3,17,0.0521828858936296,11.8150146786333,0.212970890756303,0.213225504
9,8,1.62478303421019,1.65054219284066,49.5,2,3,30,1.69426824719702,118.804704378313,0.247515800380952,0.247960778666667
9,9,0.648068620844781,0.578693359730269,24.3,3,4,42,0.243276854979365,38.0627484074665,0.350037063727891,0.350845152
